Term	Index
GO:0120260	407
GO:0060109	408
GO:0048222	409
GO:0097568	410
GO:0043672	411
GO:0043265	412
GO:0044280	413
GO:0009420	414
GO:1990038	415
GO:0030428	416
GO:0120321	417
GO:0000785	418
GO:0035183	419
GO:0099086	420
GO:0061908	421
GO:0043203	422
GO:0030478	423
GO:0009422	424
GO:0030486	425
GO:0097574	426
GO:0044297	427
GO:0090734	428
GO:0043245	429
GO:0097537	430
GO:0008540	431
GO:1990957	432
GO:0016272	433
GO:0072379	434
GO:1990706	435
GO:0036501	436
GO:1990666	437
GO:0034464	438
GO:0062073	439
GO:1990660	440
GO:0000417	441
GO:0098561	442
GO:0032311	443
GO:1990351	444
GO:0036286	445
GO:0044697	446
GO:0000808	447
GO:0098636	448
GO:0039658	449
GO:1990315	450
GO:0002199	451
GO:0043293	452
GO:0005885	453
GO:0030991	454
GO:0045298	455
GO:0008290	456
GO:1990586	457
GO:0071203	458
GO:0106093	459
GO:0019814	460
GO:0005616	461
GO:0030082	462
GO:1990909	463
GO:0098820	464
GO:0046798	465
GO:0044815	466
GO:0002133	467
GO:0019773	468
GO:0120228	469
GO:0019774	470
GO:1990125	471
GO:0097710	472
GO:0061927	473
GO:0062048	474
GO:0030990	475
GO:1904090	476
GO:0034749	477
GO:0031941	478
GO:1990730	479
GO:1990527	480
GO:0061696	481
GO:0034973	482
GO:1990200	483
GO:0097196	484
GO:0032993	485
GO:0034750	486
GO:1990346	487
GO:0002167	488
GO:1990062	489
GO:1990661	490
GO:0043235	491
GO:0150005	492
GO:0005663	493
GO:1990499	494
GO:0061574	495
GO:0043511	496
GO:1990298	497
GO:1903502	498
GO:1990871	499
GO:0005862	500
GO:0031262	501
GO:0016281	502
GO:0097058	503
GO:0120124	504
GO:0034044	505
GO:1990341	506
GO:0043493	507
GO:0062049	508
GO:0005875	509
GO:0005577	510
GO:1990423	511
GO:0090443	512
GO:0000930	513
GO:0031680	514
GO:0036284	515
GO:0008541	516
GO:0005831	517
GO:0002929	518
GO:0097078	519
GO:0110157	520
GO:0032992	521
GO:0097255	522
GO:0019035	523
GO:0110142	524
GO:0034996	525
GO:0070744	526
GO:1990696	527
GO:0071563	528
GO:1990112	529
GO:0005853	530
GO:1902494	531
GO:1990665	532
GO:0031105	533
GO:0140513	534
GO:0031209	535
GO:0097071	536
GO:0070743	537
GO:0061702	538
GO:1990745	539
GO:0005581	540
GO:0106002	541
GO:0034518	542
GO:0043291	543
GO:1990684	544
GO:0097057	545
GO:0001535	546
GO:0033551	547
GO:0098796	548
GO:0106003	549
GO:0035658	550
GO:0035693	551
GO:0097059	552
GO:0002142	553
GO:0034270	554
GO:1902695	555
GO:0022624	556
GO:0035649	557
GO:0008537	558
GO:0000444	559
GO:0043850	560
GO:1990861	561
GO:0097344	562
GO:0038045	563
GO:0140535	564
GO:0036375	565
GO:0043256	566
GO:0031251	567
GO:0046806	568
GO:1990964	569
GO:0043684	570
GO:0070695	571
GO:0030081	572
GO:0030076	573
GO:0033193	574
GO:0098733	575
GO:0000133	576
GO:0044777	577
GO:1990528	578
GO:0022623	579
GO:0110131	580
GO:0005667	581
GO:1990788	582
GO:0005838	583
GO:0120171	584
GO:0070864	585
GO:0005852	586
GO:1990393	587
GO:0097136	588
GO:0044816	589
GO:1903503	590
GO:0005861	591
GO:0001534	592
GO:1990100	593
GO:0140224	594
GO:1905742	595
GO:0055087	596
GO:0090665	597
GO:0099126	598
GO:0061703	599
GO:0070826	600
GO:0070745	601
GO:0140007	602
GO:0070288	603
GO:1990615	604
GO:0061957	605
GO:0032300	606
GO:0120114	607
GO:0019036	608
GO:0033596	609
GO:0106249	610
GO:1990526	611
GO:0031074	612
GO:0000408	613
GO:0140534	614
GO:0002096	615
GO:0098046	616
GO:0032994	617
GO:0031389	618
GO:0097452	619
GO:0098798	620
GO:0017102	621
GO:0036038	622
GO:0120099	623
GO:1990682	624
GO:0031511	625
GO:0033104	626
GO:0099023	627
GO:0034748	628
GO:0097347	629
GO:0031838	630
GO:0005931	631
GO:1990104	632
GO:0071141	633
GO:1990078	634
GO:0097495	635
GO:1990811	636
GO:0140451	637
GO:1990597	638
GO:0070422	639
GO:0062167	640
GO:1990667	641
GO:0001536	642
GO:0061700	643
GO:0005602	644
GO:0110078	645
GO:0036452	646
GO:0031521	647
GO:0036398	648
GO:0030257	649
GO:1990130	650
GO:0005854	651
GO:1990904	652
GO:0071817	653
GO:1990463	654
GO:0097619	655
GO:0120216	656
GO:1990229	657
GO:0005851	658
GO:0062092	659
GO:1990727	660
GO:1990563	661
GO:0030314	662
GO:1990509	663
GO:0035859	664
GO:0048180	665
GO:1990630	666
GO:1990923	667
GO:0016459	668
GO:0015627	669
GO:0005833	670
GO:0032766	671
GO:0000940	672
GO:0031395	673
GO:0030080	674
GO:0038059	675
GO:0097373	676
GO:0120155	677
GO:0043514	678
GO:1990252	679
GO:1990728	680
GO:0042555	681
GO:0000939	682
GO:0005850	683
GO:0070441	684
GO:0018444	685
GO:1990065	686
GO:0030993	687
GO:0036454	688
GO:0000974	689
GO:0001114	690
GO:0106333	691
GO:0008091	692
GO:1990533	693
GO:0030256	694
GO:0033186	695
GO:0030992	696
GO:0002193	697
GO:0071075	698
GO:0033061	699
GO:1990733	700
GO:0098030	701
GO:0098021	702
GO:0098027	703
GO:0019028	704
GO:0098031	705
GO:0098026	706
GO:0039626	707
GO:0055036	708
GO:0036338	709
GO:0046729	710
GO:0098029	711
GO:0019033	712
GO:0098023	713
GO:0098024	714
GO:0098028	715
GO:0098025	716
GO:0098061	717
GO:0019013	718
GO:0039625	719
GO:0039642	720
GO:0039624	721
GO:0098015	722
GO:0046727	723
GO:0099522	724
GO:0043229	725
GO:0043228	726
GO:0043227	727
GO:0099572	728
GO:0043230	729
GO:1990385	730
GO:1990023	731
GO:0044100	732
GO:0016234	733
GO:0046821	734
GO:0070725	735
GO:0009579	736
GO:0070090	737
GO:0005727	738
GO:0070477	739
GO:0097686	740
GO:1990723	741
GO:1990020	742
GO:1990021	743
GO:1990901	744
GO:1990902	745
GO:0044225	746
GO:0051286	747
GO:0090712	748
GO:0044226	749
GO:0005863	750
GO:0005865	751
GO:0035363	752
GO:0015030	753
GO:0016605	754
GO:0016607	755
GO:0042382	756
GO:0010445	757
GO:0071920	758
GO:0097504	759
GO:0035061	760
GO:1990251	761
GO:0016606	762
GO:0071601	763
GO:0005826	764
GO:0032589	765
GO:0032587	766
GO:0031258	767
GO:0097453	768
GO:0097219	769
GO:0097220	770
GO:0097431	771
GO:0090619	772
GO:0072563	773
GO:0031259	774
GO:0098595	775
GO:0099544	776
GO:0043083	777
GO:0048046	778
GO:0061496	779
GO:0099568	780
GO:0045495	781
GO:1990917	782
GO:0005938	783
GO:0016528	784
GO:0043596	785
GO:0043597	786
GO:0036391	787
GO:0032174	788
GO:0000144	789
GO:0032177	790
GO:0032169	791
GO:0062199	792
GO:0000775	793
GO:0005704	794
GO:0005703	795
GO:0000781	796
GO:0005705	797
GO:0034507	798
GO:0034506	799
GO:0031978	800
GO:0031979	801
GO:0070117	802
GO:0005715	803
GO:0005714	804
GO:0061498	805
GO:0032391	806
GO:0061497	807
GO:0030313	808
GO:0031967	809
GO:0002140	810
GO:0002141	811
GO:0035838	812
GO:0030426	813
GO:0005935	814
GO:0043332	815
GO:0001411	816
GO:0005934	817
GO:0043667	818
GO:0031012	819
GO:0005618	820
GO:0030115	821
GO:0030112	822
GO:0042600	823
GO:0106139	824
GO:0044218	825
GO:0034430	826
GO:0033105	827
GO:0061499	828
GO:0061493	829
GO:0070470	830
GO:0005746	831
GO:0043657	832
GO:0033643	833
GO:0043655	834
GO:0099070	835
GO:1905720	836
GO:0099071	837
GO:1901589	838
GO:1990039	839
GO:0016029	840
GO:0097685	841
GO:0097612	842
GO:0097611	843
GO:0009897	844
GO:0098562	845
GO:0098569	846
GO:0098572	847
GO:0098571	848
GO:0031241	849
GO:0098570	850
GO:0098576	851
GO:0031240	852
GO:0043590	853
GO:0042646	854
GO:0042645	855
GO:0043679	856
GO:0097518	857
GO:0031003	858
GO:0097517	859
GO:0031002	860
GO:0032421	861
GO:0005903	862
GO:0036240	863
GO:0030287	864
GO:0030288	865
GO:0031230	866
GO:0016021	867
GO:0031300	868
GO:0031225	869
GO:0031226	870
GO:0097633	871
GO:0031360	872
GO:0098791	873
GO:0032046	874
GO:0031976	875
GO:0098827	876
GO:0043195	877
GO:0042764	878
GO:0042601	879
GO:0097424	880
GO:0005731	881
GO:0120025	882
GO:0009289	883
GO:0090395	884
GO:0009288	885
GO:0097589	886
GO:0085035	887
GO:0120200	888
GO:0120199	889
GO:0032163	890
GO:0032162	891
GO:1990435	892
GO:1990434	893
GO:0097687	894
GO:0070702	895
GO:0070703	896
GO:0031090	897
GO:0140549	898
GO:0042175	899
GO:0034357	900
GO:0005886	901
GO:0036362	902
GO:0005628	903
GO:0048475	904
GO:0005642	905
GO:0140221	906
GO:0070056	907
GO:0019867	908
GO:0034045	909
GO:0098590	910
GO:0098857	911
GO:0045202	912
GO:0120118	913
GO:0070161	914
GO:0043197	915
GO:0098975	916
GO:0140525	917
GO:0030479	918
GO:0120095	919
GO:1990816	920
GO:0044289	921
GO:0044233	922
GO:0071561	923
GO:0140284	924
GO:0140268	925
GO:0044284	926
GO:0098853	927
GO:0036064	928
GO:0000923	929
GO:0031021	930
GO:0005816	931
GO:0005813	932
GO:0031633	933
GO:0061850	934
GO:0061851	935
GO:0009568	936
GO:0009569	937
GO:0032809	938
GO:0044294	939
GO:0044293	940
GO:0044296	941
GO:0098788	942
GO:0009577	943
GO:0009575	944
GO:0034060	945
GO:0009578	946
GO:0009570	947
GO:0009576	948
GO:1905506	949
GO:0009571	950
GO:0070263	951
GO:1990033	952
GO:0045172	953
GO:0098549	954
GO:0035448	955
GO:0031244	956
GO:0031312	957
GO:0019897	958
GO:0140222	959
GO:0043233	960
GO:0001725	961
GO:0005818	962
GO:0035770	963
GO:0097741	964
GO:0099081	965
GO:0098644	966
GO:0000776	967
GO:0097740	968
GO:1905760	969
GO:0035371	970
GO:1905721	971
GO:0036449	972
GO:0000935	973
GO:0000933	974
GO:0000934	975
GO:0061638	976
GO:0000792	977
GO:0000791	978
GO:0030998	979
GO:0000795	980
GO:0031255	981
GO:0120249	982
GO:0043025	983
GO:1990017	984
GO:0035861	985
GO:0031612	986
GO:0031610	987
GO:0072380	988
GO:0071818	989
GO:1990350	990
GO:0061852	991
GO:1902556	992
GO:1902495	993
GO:0031317	994
GO:0062051	995
GO:0042719	996
GO:1990531	997
GO:1990429	998
GO:0000809	999
GO:0005664	1000
GO:0098637	1001
GO:0098635	1002
GO:0008305	1003
GO:0005870	1004
GO:1990587	1005
GO:1990588	1006
GO:0071761	1007
GO:0071758	1008
GO:0071753	1009
GO:0071760	1010
GO:0042571	1011
GO:0071759	1012
GO:0071745	1013
GO:0071735	1014
GO:0071762	1015
GO:0071742	1016
GO:0019815	1017
GO:0071738	1018
GO:0000782	1019
GO:0031617	1020
GO:0000786	1021
GO:0140225	1022
GO:1990249	1023
GO:0008278	1024
GO:0106069	1025
GO:0000796	1026
GO:0033202	1027
GO:0031604	1028
GO:0031606	1029
GO:0031607	1030
GO:0031609	1031
GO:0097179	1032
GO:0016914	1033
GO:0044834	1034
GO:1990077	1035
GO:0036387	1036
GO:0034206	1037
GO:1990178	1038
GO:1990177	1039
GO:0070565	1040
GO:0097550	1041
GO:0097520	1042
GO:0097519	1043
GO:0030894	1044
GO:0031261	1045
GO:1990097	1046
GO:0097522	1047
GO:0035692	1048
GO:1905540	1049
GO:0098802	1050
GO:0034751	1051
GO:0098665	1052
GO:0038104	1053
GO:0140368	1054
GO:1905571	1055
GO:0002947	1056
GO:0070195	1057
GO:1902710	1058
GO:0002116	1059
GO:1990620	1060
GO:1903768	1061
GO:1905543	1062
GO:0046696	1063
GO:0019907	1064
GO:0150006	1065
GO:1902773	1066
GO:0044796	1067
GO:0120231	1068
GO:0043598	1069
GO:0043599	1070
GO:0043513	1071
GO:0043512	1072
GO:1990500	1073
GO:0005869	1074
GO:0070652	1075
GO:0031500	1076
GO:0030286	1077
GO:0008352	1078
GO:0005871	1079
GO:0032133	1080
GO:0000931	1081
GO:0008275	1082
GO:0061828	1083
GO:0061829	1084
GO:0031615	1085
GO:0031613	1086
GO:0071666	1087
GO:0017087	1088
GO:0019008	1089
GO:0070421	1090
GO:0106232	1091
GO:0009341	1092
GO:0071092	1093
GO:1990204	1094
GO:0009368	1095
GO:0044675	1096
GO:0009328	1097
GO:0045273	1098
GO:1905202	1099
GO:0071089	1100
GO:0031510	1101
GO:1905348	1102
GO:1902508	1103
GO:0017109	1104
GO:0072589	1105
GO:1903269	1106
GO:0072669	1107
GO:0009318	1108
GO:0098009	1109
GO:1903600	1110
GO:0043541	1111
GO:0070214	1112
GO:0070069	1113
GO:0031421	1114
GO:0031250	1115
GO:0071067	1116
GO:0010598	1117
GO:0031422	1118
GO:0071513	1119
GO:0008074	1120
GO:0009320	1121
GO:0071012	1122
GO:0106055	1123
GO:0044681	1124
GO:0061576	1125
GO:1904949	1126
GO:0010169	1127
GO:0009330	1128
GO:0033588	1129
GO:0070332	1130
GO:0071088	1131
GO:0031391	1132
GO:0097342	1133
GO:1990143	1134
GO:0071057	1135
GO:0036125	1136
GO:0009337	1137
GO:1905354	1138
GO:0048492	1139
GO:0030877	1140
GO:0005954	1141
GO:0071013	1142
GO:0009316	1143
GO:0030929	1144
GO:0005601	1145
GO:0009332	1146
GO:0031429	1147
GO:0030895	1148
GO:0005950	1149
GO:0120123	1150
GO:0140715	1151
GO:0019197	1152
GO:0034615	1153
GO:0002144	1154
GO:0005835	1155
GO:0071091	1156
GO:0005951	1157
GO:0005839	1158
GO:1902687	1159
GO:0035550	1160
GO:0009350	1161
GO:0000118	1162
GO:0009366	1163
GO:0010316	1164
GO:0030956	1165
GO:0010007	1166
GO:1903293	1167
GO:0010318	1168
GO:1990221	1169
GO:1990391	1170
GO:0042720	1171
GO:0009356	1172
GO:1990234	1173
GO:0009343	1174
GO:0009317	1175
GO:0071078	1176
GO:1902793	1177
GO:0070331	1178
GO:0032807	1179
GO:0005966	1180
GO:1990358	1181
GO:0071093	1182
GO:0009344	1183
GO:0045283	1184
GO:0034081	1185
GO:0009346	1186
GO:1905368	1187
GO:0010317	1188
GO:0032299	1189
GO:0071090	1190
GO:0036087	1191
GO:0070559	1192
GO:0008247	1193
GO:1904176	1194
GO:1905360	1195
GO:0044676	1196
GO:0009345	1197
GO:1904974	1198
GO:1990233	1199
GO:0009338	1200
GO:0044569	1201
GO:0017177	1202
GO:0017101	1203
GO:0017086	1204
GO:0044677	1205
GO:0043033	1206
GO:0000015	1207
GO:0005697	1208
GO:0045293	1209
GO:1905379	1210
GO:1990356	1211
GO:0044672	1212
GO:0070765	1213
GO:0045239	1214
GO:0052718	1215
GO:0032152	1216
GO:0032151	1217
GO:0031523	1218
GO:0031533	1219
GO:0005656	1220
GO:0032545	1221
GO:0062238	1222
GO:0030532	1223
GO:0034753	1224
GO:0070467	1225
GO:0043601	1226
GO:1990622	1227
GO:0033557	1228
GO:0030958	1229
GO:0070516	1230
GO:0032390	1231
GO:1990713	1232
GO:0008180	1233
GO:0070552	1234
GO:0000109	1235
GO:0070354	1236
GO:0032039	1237
GO:0046536	1238
GO:0043847	1239
GO:0090573	1240
GO:0034457	1241
GO:0031598	1242
GO:0002111	1243
GO:0031499	1244
GO:0000817	1245
GO:0034388	1246
GO:0070877	1247
GO:0008622	1248
GO:1990862	1249
GO:0089701	1250
GO:0035145	1251
GO:0032302	1252
GO:0031518	1253
GO:0033065	1254
GO:0043240	1255
GO:0000347	1256
GO:0070762	1257
GO:1990469	1258
GO:0071821	1259
GO:0034981	1260
GO:1990354	1261
GO:0032798	1262
GO:0035059	1263
GO:0044776	1264
GO:0030685	1265
GO:0035097	1266
GO:0070876	1267
GO:0005643	1268
GO:0070545	1269
GO:0033063	1270
GO:0034692	1271
GO:0044611	1272
GO:0005681	1273
GO:0071178	1274
GO:0044613	1275
GO:0070603	1276
GO:0000120	1277
GO:0033597	1278
GO:0032301	1279
GO:0090570	1280
GO:0031298	1281
GO:0005662	1282
GO:0031390	1283
GO:0008023	1284
GO:0062119	1285
GO:0035808	1286
GO:0062141	1287
GO:0070353	1288
GO:0034978	1289
GO:0033064	1290
GO:0070517	1291
GO:0034974	1292
GO:0031380	1293
GO:1990333	1294
GO:0042272	1295
GO:0071664	1296
GO:0034980	1297
GO:0043564	1298
GO:0070532	1299
GO:0005849	1300
GO:0048189	1301
GO:0071175	1302
GO:0030870	1303
GO:0044614	1304
GO:0090575	1305
GO:0031519	1306
GO:0030896	1307
GO:0090661	1308
GO:0071159	1309
GO:0032806	1310
GO:0034456	1311
GO:1990512	1312
GO:0070310	1313
GO:0090574	1314
GO:0071181	1315
GO:0032116	1316
GO:0070313	1317
GO:0071819	1318
GO:0031431	1319
GO:0070531	1320
GO:0044615	1321
GO:0055029	1322
GO:0044612	1323
GO:0000152	1324
GO:0033203	1325
GO:0005655	1326
GO:0033066	1327
GO:0106083	1328
GO:1990453	1329
GO:0070390	1330
GO:0070693	1331
GO:0002180	1332
GO:0070274	1333
GO:0043625	1334
GO:0062128	1335
GO:0071177	1336
GO:0070767	1337
GO:0000346	1338
GO:0033167	1339
GO:0031601	1340
GO:0034455	1341
GO:0071176	1342
GO:0070557	1343
GO:0000123	1344
GO:0090572	1345
GO:0061838	1346
GO:0000214	1347
GO:0071180	1348
GO:0070533	1349
GO:0000818	1350
GO:0031080	1351
GO:0000783	1352
GO:0034064	1353
GO:0019908	1354
GO:1990477	1355
GO:0043626	1356
GO:0043845	1357
GO:0031595	1358
GO:0000176	1359
GO:0071204	1360
GO:0042729	1361
GO:0030689	1362
GO:0032389	1363
GO:0070418	1364
GO:0071182	1365
GO:0043846	1366
GO:0005677	1367
GO:0005958	1368
GO:0090571	1369
GO:0033620	1370
GO:0033062	1371
GO:0070209	1372
GO:0110103	1373
GO:0071179	1374
GO:0098654	1375
GO:0016592	1376
GO:0097075	1377
GO:0097074	1378
GO:0097073	1379
GO:0097072	1380
GO:0097085	1381
GO:0072559	1382
GO:0140634	1383
GO:0072558	1384
GO:0097169	1385
GO:0072557	1386
GO:0140738	1387
GO:0098642	1388
GO:1990326	1389
GO:1990324	1390
GO:0005598	1391
GO:0005593	1392
GO:0005583	1393
GO:0030936	1394
GO:0098651	1395
GO:0030934	1396
GO:0005589	1397
GO:0098745	1398
GO:0005845	1399
GO:0106095	1400
GO:0005846	1401
GO:0034519	1402
GO:1990685	1403
GO:1990686	1404
GO:1990063	1405
GO:0045265	1406
GO:0030904	1407
GO:0160005	1408
GO:0106103	1409
GO:0098797	1410
GO:0031205	1411
GO:0016472	1412
GO:0009539	1413
GO:0045269	1414
GO:0033177	1415
GO:1990604	1416
GO:0031207	1417
GO:0071439	1418
GO:0009521	1419
GO:0017090	1420
GO:0000835	1421
GO:0009654	1422
GO:0030897	1423
GO:0042824	1424
GO:0009783	1425
GO:0044570	1426
GO:0042765	1427
GO:0033178	1428
GO:0071986	1429
GO:1990629	1430
GO:0009782	1431
GO:0031201	1432
GO:0000506	1433
GO:0008250	1434
GO:0045267	1435
GO:0000815	1436
GO:0033282	1437
GO:0098799	1438
GO:0062137	1439
GO:0009538	1440
GO:0010278	1441
GO:0010006	1442
GO:0140622	1443
GO:0032937	1444
GO:0032969	1445
GO:0036502	1446
GO:0097658	1447
GO:0034424	1448
GO:0009923	1449
GO:0000813	1450
GO:0035369	1451
GO:0030964	1452
GO:0062079	1453
GO:0044695	1454
GO:0032936	1455
GO:0072546	1456
GO:0098807	1457
GO:1990850	1458
GO:0031502	1459
GO:0005785	1460
GO:0005942	1461
GO:0000814	1462
GO:0030117	1463
GO:0046930	1464
GO:0034098	1465
GO:0071595	1466
GO:0031897	1467
GO:0030905	1468
GO:0061742	1469
GO:0098800	1470
GO:0000136	1471
GO:0106234	1472
GO:0030906	1473
GO:0042825	1474
GO:0098803	1475
GO:1990332	1476
GO:0030119	1477
GO:1990231	1478
GO:0016469	1479
GO:0005787	1480
GO:0071256	1481
GO:0061779	1482
GO:0030089	1483
GO:1990621	1484
GO:0036513	1485
GO:1902694	1486
GO:0034741	1487
GO:0033256	1488
GO:1990306	1489
GO:0005953	1490
GO:0032449	1491
GO:0000502	1492
GO:0031026	1493
GO:0010170	1494
GO:0005955	1495
GO:0031522	1496
GO:0101031	1497
