Term	Index
GO:0032840	1496
GO:0098631	1497
GO:0045296	1498
GO:0034236	1499
GO:0034237	1500
GO:0030986	1501
GO:0030985	1502
GO:0036313	1503
GO:0036312	1504
GO:0070411	1505
GO:0070412	1506
GO:0070410	1507
GO:0017022	1508
GO:0042805	1509
GO:0030506	1510
GO:0017166	1511
GO:1990147	1512
GO:0005523	1513
GO:0003779	1514
GO:0005519	1515
GO:0031433	1516
GO:0034452	1517
GO:0051373	1518
GO:0030172	1519
GO:0019894	1520
GO:0031014	1521
GO:0031432	1522
GO:0015631	1523
GO:0031013	1524
GO:0031005	1525
GO:0048156	1526
GO:0032183	1527
GO:0043130	1528
GO:0031370	1529
GO:0071074	1530
GO:0008190	1531
GO:0001856	1532
GO:0001853	1533
GO:0001850	1534
GO:0001854	1535
GO:0031722	1536
GO:0031721	1537
GO:0051022	1538
GO:0019905	1539
GO:0046979	1540
GO:0046978	1541
GO:0045309	1542
GO:0031997	1543
GO:0097644	1544
GO:0120023	1545
GO:0051449	1546
GO:0097004	1547
GO:0120022	1548
GO:0051448	1549
GO:0051424	1550
GO:0000062	1551
GO:1905502	1552
GO:0120226	1553
GO:1901531	1554
GO:0043531	1555
GO:0005547	1556
GO:0140702	1557
GO:0035438	1558
GO:0032566	1559
GO:0032565	1560
GO:0070403	1561
GO:1902387	1562
GO:0043325	1563
GO:0061507	1564
GO:0019003	1565
GO:0019002	1566
GO:1901611	1567
GO:1901359	1568
GO:0120225	1569
GO:0035639	1570
GO:0080025	1571
GO:0031404	1572
GO:0016208	1573
GO:0032567	1574
GO:1904492	1575
GO:0032562	1576
GO:0002135	1577
GO:0071890	1578
GO:0070404	1579
GO:0030973	1580
GO:0070401	1581
GO:0042301	1582
GO:0005546	1583
GO:1903981	1584
GO:0070300	1585
GO:0032564	1586
GO:0046714	1587
GO:0030553	1588
GO:0002134	1589
GO:0032563	1590
GO:0030552	1591
GO:0070402	1592
GO:0030170	1593
GO:0043210	1594
GO:0097216	1595
GO:0031406	1596
GO:1902249	1597
GO:0070405	1598
GO:0070280	1599
GO:0035240	1600
GO:0046872	1601
GO:0034618	1602
GO:0033265	1603
GO:0051380	1604
GO:0070905	1605
GO:0070281	1606
GO:0016594	1607
GO:1901691	1608
GO:0097246	1609
GO:0001540	1610
GO:0042923	1611
GO:0005048	1612
GO:1900750	1613
GO:0016018	1614
GO:0035594	1615
GO:0051539	1616
GO:0051538	1617
GO:0051537	1618
GO:1990655	1619
GO:0042498	1620
GO:0042497	1621
GO:0036041	1622
GO:0032934	1623
GO:1903879	1624
GO:1903924	1625
GO:0090411	1626
GO:0005501	1627
GO:0005544	1628
GO:0035091	1629
GO:0008429	1630
GO:0030884	1631
GO:0030883	1632
GO:1904593	1633
GO:2001082	1634
GO:2001062	1635
GO:0010297	1636
GO:2001073	1637
GO:2001070	1638
GO:2001067	1639
GO:2001078	1640
GO:2001069	1641
GO:2001065	1642
GO:0044584	1643
GO:2001077	1644
GO:2001081	1645
GO:0001872	1646
GO:0030248	1647
GO:2001085	1648
GO:2001083	1649
GO:0048028	1650
GO:0048031	1651
GO:2001071	1652
GO:0048030	1653
GO:2001064	1654
GO:0044586	1655
GO:0044587	1656
GO:0044588	1657
GO:1900995	1658
GO:0020037	1659
GO:0016168	1660
GO:0070282	1661
GO:0071576	1662
GO:0001067	1663
GO:0071667	1664
GO:0140666	1665
GO:0003723	1666
GO:0003677	1667
GO:0051379	1668
GO:0043138	1669
GO:0043139	1670
GO:0036121	1671
GO:0009378	1672
GO:0017116	1673
GO:0061749	1674
GO:0033679	1675
GO:0033678	1676
GO:0034458	1677
GO:0032574	1678
GO:0009035	1679
GO:0140584	1680
GO:0039631	1681
GO:0034335	1682
GO:0140670	1683
GO:0061995	1684
GO:0140751	1685
GO:0034041	1686
GO:0015440	1687
GO:0008558	1688
GO:0015417	1689
GO:0033266	1690
GO:0015432	1691
GO:0015416	1692
GO:0015419	1693
GO:0015436	1694
GO:0015418	1695
GO:0015414	1696
GO:0015607	1697
GO:0008559	1698
GO:0015431	1699
GO:1901242	1700
GO:0015633	1701
GO:0031458	1702
GO:1901238	1703
GO:0015408	1704
GO:1905948	1705
GO:0015434	1706
GO:0043211	1707
GO:0015439	1708
GO:0015420	1709
GO:0140679	1710
GO:0015438	1711
GO:0015462	1712
GO:0015413	1713
GO:0140481	1714
GO:0102025	1715
GO:0015412	1716
GO:0140394	1717
GO:0015624	1718
GO:0015430	1719
GO:0015410	1720
GO:0015625	1721
GO:0015424	1722
GO:0140613	1723
GO:0008556	1724
GO:0140581	1725
GO:0015444	1726
GO:0008553	1727
GO:0046961	1728
GO:0032778	1729
GO:0046962	1730
GO:0016463	1731
GO:0005388	1732
GO:0008554	1733
GO:0015445	1734
GO:0043682	1735
GO:0008551	1736
GO:0015411	1737
GO:0033284	1738
GO:0042961	1739
GO:0015415	1740
GO:0016464	1741
GO:0008566	1742
GO:0008564	1743
GO:0099581	1744
GO:0044769	1745
GO:0099521	1746
GO:0015662	1747
GO:0102391	1748
GO:0043759	1749
GO:0090434	1750
GO:0090433	1751
GO:0047676	1752
GO:0090432	1753
GO:0090554	1754
GO:0140341	1755
GO:0015437	1756
GO:0046623	1757
GO:0090556	1758
GO:0015161	1759
GO:0034202	1760
GO:0140351	1761
GO:0140333	1762
GO:0015247	1763
GO:0039632	1764
GO:0050360	1765
GO:0018554	1766
GO:0050113	1767
GO:0018584	1768
GO:0018553	1769
GO:0034527	1770
GO:0034535	1771
GO:0034788	1772
GO:0016702	1773
GO:0034533	1774
GO:0016703	1775
GO:0003959	1776
GO:0003954	1777
GO:0016655	1778
GO:0098623	1779
GO:0018538	1780
GO:0016653	1781
GO:0098624	1782
GO:0098626	1783
GO:0046424	1784
GO:0016652	1785
GO:0052808	1786
GO:0098625	1787
GO:0050664	1788
GO:0016657	1789
GO:0009486	1790
GO:0016677	1791
GO:0004129	1792
GO:0047726	1793
GO:0052592	1794
GO:0016727	1795
GO:0018694	1796
GO:0034569	1797
GO:0052620	1798
GO:0016728	1799
GO:0034575	1800
GO:0018693	1801
GO:0033791	1802
GO:0033695	1803
GO:0034574	1804
GO:0018695	1805
GO:0016726	1806
GO:0050383	1807
GO:0016898	1808
GO:0018446	1809
GO:0004344	1810
GO:0047645	1811
GO:0047904	1812
GO:0052749	1813
GO:0031320	1814
GO:0016899	1815
GO:0034582	1816
GO:0047060	1817
GO:0047564	1818
GO:0034868	1819
GO:0050238	1820
GO:0034918	1821
GO:0033720	1822
GO:0047545	1823
GO:0034863	1824
GO:0034778	1825
GO:0033718	1826
GO:0034522	1827
GO:0018466	1828
GO:0004457	1829
GO:0016615	1830
GO:0034901	1831
GO:0033757	1832
GO:0045703	1833
GO:0047843	1834
GO:0052753	1835
GO:0047061	1836
GO:0033719	1837
GO:0047955	1838
GO:0034817	1839
GO:0050288	1840
GO:0097620	1841
GO:0034821	1842
GO:0034944	1843
GO:0051990	1844
GO:0034891	1845
GO:0047809	1846
GO:0016901	1847
GO:0034847	1848
GO:0097258	1849
GO:0097256	1850
GO:0018448	1851
GO:0042469	1852
GO:0016900	1853
GO:0018450	1854
GO:0018447	1855
GO:0097257	1856
GO:0047735	1857
GO:0008812	1858
GO:0099615	1859
GO:0019154	1860
GO:0016616	1861
GO:0034871	1862
GO:0050042	1863
GO:0047988	1864
GO:0047833	1865
GO:0018449	1866
GO:0016670	1867
GO:0052752	1868
GO:0052806	1869
GO:0052807	1870
GO:0016671	1871
GO:0070226	1872
GO:0052690	1873
GO:0018550	1874
GO:0016673	1875
GO:0016672	1876
GO:0016668	1877
GO:0009389	1878
GO:0016669	1879
GO:0009973	1880
GO:0016002	1881
GO:0051912	1882
GO:0015036	1883
GO:0018551	1884
GO:0030612	1885
GO:0008794	1886
GO:0016643	1887
GO:0018526	1888
GO:0016639	1889
GO:0050622	1890
GO:0050323	1891
GO:0052877	1892
GO:0016640	1893
GO:0008718	1894
GO:0044318	1895
GO:0015930	1896
GO:0052585	1897
GO:0000286	1898
GO:0030058	1899
GO:0034557	1900
GO:0016642	1901
GO:0033735	1902
GO:0016641	1903
GO:0034880	1904
GO:0034877	1905
GO:0034878	1906
GO:0016622	1907
GO:0016625	1908
GO:0018470	1909
GO:0016624	1910
GO:0052738	1911
GO:0033727	1912
GO:0004738	1913
GO:0018492	1914
GO:0018469	1915
GO:0043794	1916
GO:0018493	1917
GO:0047113	1918
GO:0043795	1919
GO:0051269	1920
GO:0051268	1921
GO:0034864	1922
GO:0034852	1923
GO:0033737	1924
GO:0047770	1925
GO:0047895	1926
GO:0016620	1927
GO:0016623	1928
GO:1990137	1929
GO:0102070	1930
GO:0103003	1931
GO:0043830	1932
GO:0034837	1933
GO:0047797	1934
GO:0102725	1935
GO:0016635	1936
GO:0018136	1937
GO:0052760	1938
GO:0047542	1939
GO:0034845	1940
GO:0034564	1941
GO:0016632	1942
GO:0018496	1943
GO:0018129	1944
GO:0016166	1945
GO:0034826	1946
GO:0051989	1947
GO:0018494	1948
GO:0080004	1949
GO:0018495	1950
GO:0000104	1951
GO:0018497	1952
GO:0034924	1953
GO:0047122	1954
GO:0033765	1955
GO:0033734	1956
GO:0047121	1957
GO:0034916	1958
GO:0052890	1959
GO:0009917	1960
GO:0051786	1961
GO:0009918	1962
GO:0016628	1963
GO:0034866	1964
GO:0052758	1965
GO:0070818	1966
GO:0018523	1967
GO:0034921	1968
GO:0016634	1969
GO:0047123	1970
GO:0034580	1971
GO:0043820	1972
GO:0052759	1973
GO:0034787	1974
GO:0016636	1975
GO:0106413	1976
GO:0046993	1977
GO:0050485	1978
GO:0050448	1979
GO:0140616	1980
GO:0046566	1981
GO:0097641	1982
GO:0016706	1983
GO:0018688	1984
GO:0062131	1985
GO:0016708	1986
GO:0034897	1987
GO:0140685	1988
GO:0047882	1989
GO:0008391	1990
GO:0120204	1991
GO:0034932	1992
GO:0016717	1993
GO:0072374	1994
GO:0080103	1995
GO:0008388	1996
GO:0140395	1997
GO:0008681	1998
GO:0034857	1999
GO:0008682	2000
GO:0034950	2001
GO:0050603	2002
GO:0008397	2003
GO:0008403	2004
GO:0045485	2005
GO:0034562	2006
GO:0008387	2007
GO:0034859	2008
GO:0101021	2009
GO:0018600	2010
GO:0052631	2011
GO:0050212	2012
GO:0050207	2013
GO:0034873	2014
GO:0018599	2015
GO:0120250	2016
GO:0047098	2017
GO:0034888	2018
GO:0034929	2019
GO:0016713	2020
GO:0034862	2021
GO:0034804	2022
GO:0034874	2023
GO:0018593	2024
GO:0018591	2025
GO:0034927	2026
GO:0102733	2027
GO:0018586	2028
GO:0016716	2029
GO:0050016	2030
GO:0004501	2031
GO:0102371	2032
GO:0001567	2033
GO:0102760	2034
GO:0102124	2035
GO:0080104	2036
GO:0047546	2037
GO:0004508	2038
GO:0102125	2039
GO:0050604	2040
GO:0120319	2041
GO:0018585	2042
GO:0018690	2043
GO:0016719	2044
GO:0018589	2045
GO:0016712	2046
GO:0102123	2047
GO:0018592	2048
GO:0018679	2049
GO:0016709	2050
GO:0052637	2051
GO:0043823	2052
GO:0034786	2053
GO:0050292	2054
GO:0034903	2055
GO:0034559	2056
GO:0080102	2057
GO:0062150	2058
GO:0106240	2059
GO:0061686	2060
GO:0047097	2061
GO:0018598	2062
GO:0018597	2063
GO:0034858	2064
GO:0101020	2065
GO:0050498	2066
GO:0042389	2067
GO:0061896	2068
GO:0016714	2069
GO:0102764	2070
GO:0018590	2071
GO:0071614	2072
GO:0102730	2073
GO:0018594	2074
GO:0061899	2075
GO:0070704	2076
GO:0062146	2077
GO:0050056	2078
GO:0102373	2079
GO:0034893	2080
GO:0034925	2081
GO:0061898	2082
GO:0047563	2083
GO:0018588	2084
GO:0140682	2085
GO:0008399	2086
GO:0080105	2087
GO:0018596	2088
GO:0061897	2089
GO:0034816	2090
GO:0004666	2091
GO:0008396	2092
GO:0008390	2093
GO:0044875	2094
GO:0034928	2095
GO:0016715	2096
GO:0004509	2097
GO:0018689	2098
GO:0018595	2099
GO:0047096	2100
GO:0102369	2101
GO:0044876	2102
GO:0080107	2103
GO:0016720	2104
GO:0080106	2105
GO:0008389	2106
GO:0050214	2107
GO:0034870	2108
GO:0008401	2109
GO:0016732	2110
GO:0032441	2111
GO:0016731	2112
GO:0033764	2113
GO:0043365	2114
GO:0140111	2115
GO:0045158	2116
GO:0045157	2117
GO:0045156	2118
GO:0008137	2119
GO:0004174	2120
GO:0008121	2121
GO:1903264	2122
GO:0046028	2123
GO:0000293	2124
GO:0140571	2125
GO:0016724	2126
GO:0043783	2127
GO:0016723	2128
GO:0030614	2129
GO:0050499	2130
GO:0050612	2131
GO:0050522	2132
GO:0052882	2133
GO:0016696	2134
GO:0046995	2135
GO:0016699	2136
GO:0034558	2137
GO:0046994	2138
GO:0016697	2139
GO:0033748	2140
GO:0046857	2141
GO:0018548	2142
GO:0016663	2143
GO:0098809	2144
GO:0034914	2145
GO:0016662	2146
GO:0034800	2147
GO:0008940	2148
GO:0016664	2149
GO:0050418	2150
GO:0052586	2151
GO:0018535	2152
GO:0034909	2153
GO:0050289	2154
GO:0034570	2155
GO:0034572	2156
GO:0033694	2157
GO:0050099	2158
GO:0030268	2159
GO:0034780	2160
GO:0050030	2161
GO:0019139	2162
GO:0046997	2163
GO:0016647	2164
GO:0018532	2165
GO:0018534	2166
GO:0016649	2167
GO:0016648	2168
GO:0016646	2169
GO:0018537	2170
GO:0018528	2171
GO:0034568	2172
GO:0016738	2173
GO:0062184	2174
GO:0062185	2175
GO:0080014	2176
GO:0070576	2177
GO:0052694	2178
GO:0052613	2179
GO:0008395	2180
GO:0010291	2181
GO:0062179	2182
GO:0052608	2183
GO:0140382	2184
GO:0031172	2185
GO:0052610	2186
GO:0004097	2187
GO:0052609	2188
GO:0045289	2189
GO:0102431	2190
GO:0052611	2191
GO:0062183	2192
GO:0046409	2193
GO:0018529	2194
GO:0052612	2195
GO:0097259	2196
GO:0106244	2197
GO:0052722	2198
GO:0070643	2199
GO:0016680	2200
GO:0001512	2201
GO:0052880	2202
GO:0016682	2203
GO:0016758	2204
GO:0043842	2205
GO:0008920	2206
GO:0016763	2207
GO:0008373	2208
GO:0008194	2209
GO:0016774	2210
GO:0016775	2211
GO:0016778	2212
GO:0016780	2213
GO:0016776	2214
GO:0016781	2215
GO:0016773	2216
GO:0016779	2217
GO:0008414	2218
GO:0016301	2219
GO:0061547	2220
GO:0016747	2221
GO:0046912	2222
GO:0102648	2223
GO:0033806	2224
GO:0070204	2225
GO:0008661	2226
GO:0033191	2227
GO:0004802	2228
GO:0003984	2229
GO:0004801	2230
GO:0047156	2231
GO:0050439	2232
GO:0102647	2233
GO:0047896	2234
GO:0047691	2235
GO:0098601	2236
GO:0043919	2237
GO:0102041	2238
GO:0044686	2239
GO:0052622	2240
GO:0008676	2241
GO:0008760	2242
GO:0004478	2243
GO:0050007	2244
GO:0043766	2245
GO:0102753	2246
GO:0016768	2247
GO:0003961	2248
GO:0102747	2249
GO:0004156	2250
GO:0052623	2251
GO:0034038	2252
GO:0004659	2253
GO:0033850	2254
GO:0050364	2255
GO:0008987	2256
GO:0090560	2257
GO:0102754	2258
GO:0106388	2259
GO:0050461	2260
GO:0033846	2261
GO:0044689	2262
GO:0008817	2263
GO:0102551	2264
GO:0033847	2265
GO:0047870	2266
GO:0009824	2267
GO:0102028	2268
GO:0010487	2269
GO:0050314	2270
GO:0102661	2271
GO:0004766	2272
GO:0047292	2273
GO:0050332	2274
GO:0004418	2275
GO:0047294	2276
GO:0050514	2277
GO:0008609	2278
GO:0030410	2279
GO:0000906	2280
GO:0004124	2281
GO:0043918	2282
GO:0102573	2283
GO:0050471	2284
GO:0047296	2285
GO:0102522	2286
GO:0003866	2287
GO:0102298	2288
GO:0047444	2289
GO:0047458	2290
GO:0033848	2291
GO:0047295	2292
GO:0102059	2293
GO:0052381	2294
GO:0033844	2295
GO:0102638	2296
GO:0016432	2297
GO:0033849	2298
GO:0050462	2299
GO:0004746	2300
GO:0004364	2301
GO:0003849	2302
GO:0004789	2303
GO:0102930	2304
GO:0003962	2305
GO:0033851	2306
GO:0047625	2307
GO:0050447	2308
GO:0004125	2309
GO:0043828	2310
GO:0098621	2311
GO:0072496	2312
GO:0061659	2313
GO:0019776	2314
GO:0042296	2315
GO:0061650	2316
GO:0019775	2317
GO:0019789	2318
GO:0019777	2319
GO:0004842	2320
GO:0071568	2321
GO:0042294	2322
GO:0019788	2323
GO:0002948	2324
GO:0033856	2325
GO:0047839	2326
GO:0050206	2327
GO:0008483	2328
GO:0036455	2329
GO:0050497	2330
GO:0008410	2331
GO:0008146	2332
GO:0016783	2333
GO:0042124	2334
GO:0015067	2335
GO:0016742	2336
GO:0008168	2337
GO:0016743	2338
GO:0034061	2339
GO:0000150	2340
GO:0043336	2341
GO:0090580	2342
GO:0009009	2343
GO:0008907	2344
GO:0070259	2345
GO:0004803	2346
GO:0003913	2347
GO:0003906	2348
GO:0004536	2349
GO:0033959	2350
GO:0051575	2351
GO:0003912	2352
GO:0019104	2353
GO:0033820	2354
GO:0033958	2355
GO:0033821	2356
GO:0009008	2357
GO:0003909	2358
GO:0110153	2359
GO:0110152	2360
GO:0098680	2361
GO:0140102	2362
GO:0008192	2363
GO:0034353	2364
GO:0004540	2365
GO:0008452	2366
GO:0106032	2367
GO:0140818	2368
GO:0000384	2369
GO:0000386	2370
GO:0008173	2371
GO:0097747	2372
GO:0036317	2373
GO:0140101	2374
GO:0050265	2375
GO:0030597	2376
GO:0120159	2377
GO:0008932	2378
GO:0061787	2379
GO:0061786	2380
GO:0051266	2381
GO:0004436	2382
GO:0033897	2383
GO:0008685	2384
GO:0047396	2385
GO:0061799	2386
GO:0043817	2387
GO:0034010	2388
GO:0047804	2389
GO:0004121	2390
GO:0050555	2391
GO:1990412	2392
GO:0047869	2393
GO:1990411	2394
GO:0018826	2395
GO:0019148	2396
GO:0080146	2397
GO:0051907	2398
GO:0008826	2399
GO:0004123	2400
GO:0098607	2401
GO:0004462	2402
GO:0034011	2403
GO:0050312	2404
GO:0098606	2405
GO:0043768	2406
GO:0004464	2407
GO:0044540	2408
GO:0098600	2409
GO:0047803	2410
GO:0016847	2411
GO:0097261	2412
GO:0050271	2413
GO:0034860	2414
GO:0080108	2415
GO:0047982	2416
GO:0009000	2417
GO:0050017	2418
GO:0047654	2419
GO:0098848	2420
GO:0061798	2421
GO:0009034	2422
GO:0018805	2423
GO:0050371	2424
GO:0103071	2425
GO:0016831	2426
GO:0036355	2427
GO:0034579	2428
GO:0016832	2429
GO:0071771	2430
GO:0016833	2431
GO:0103072	2432
GO:1990465	2433
GO:0008686	2434
GO:0018831	2435
GO:0047460	2436
GO:0018829	2437
GO:0019149	2438
GO:0018827	2439
GO:0062144	2440
GO:0018833	2441
GO:0050272	2442
GO:0018834	2443
GO:0099085	2444
GO:0019181	2445
GO:0018830	2446
GO:0008824	2447
GO:0016842	2448
GO:0016841	2449
GO:0016843	2450
GO:0016836	2451
GO:0047772	2452
GO:0051009	2453
GO:0016837	2454
GO:0046572	2455
GO:0016838	2456
GO:0070205	2457
GO:0043904	2458
GO:0140078	2459
GO:0035516	2460
GO:1990984	2461
GO:1990930	2462
GO:1990931	2463
GO:0032452	2464
GO:0019798	2465
GO:0031544	2466
GO:0031545	2467
GO:0019781	2468
GO:0019782	2469
GO:0071566	2470
GO:0019778	2471
GO:0019779	2472
GO:0019780	2473
GO:0042293	2474
GO:0019948	2475
GO:0004839	2476
GO:0042292	2477
GO:0030144	2478
GO:0003829	2479
GO:0033842	2480
GO:0018392	2481
GO:0003827	2482
GO:0047223	2483
GO:0008424	2484
GO:0033926	2485
GO:0047220	2486
GO:0008455	2487
GO:0046525	2488
GO:0047399	2489
GO:0047965	2490
GO:0004380	2491
GO:0047225	2492
GO:0003830	2493
GO:0016263	2494
GO:0047224	2495
GO:0047253	2496
GO:0008454	2497
GO:0101014	2498
GO:0033549	2499
GO:0050196	2500
GO:0050115	2501
GO:0047385	2502
GO:0019198	2503
GO:0004725	2504
GO:0008138	2505
GO:0050408	2506
GO:0101006	2507
GO:0004741	2508
GO:0050407	2509
GO:0004722	2510
GO:0050406	2511
GO:0140789	2512
GO:0008330	2513
GO:0098627	2514
GO:0047384	2515
GO:0106310	2516
GO:0050359	2517
GO:0008772	2518
GO:0050405	2519
GO:0047322	2520
GO:0019199	2521
GO:0047323	2522
GO:0004673	2523
GO:0035173	2524
GO:0097472	2525
GO:1990424	2526
GO:0004712	2527
GO:0010857	2528
GO:0019912	2529
GO:0004674	2530
GO:0004740	2531
GO:0050321	2532
GO:0047848	2533
GO:0050369	2534
GO:0004713	2535
GO:0047696	2536
GO:0106274	2537
GO:0140805	2538
GO:0140806	2539
GO:0140802	2540
GO:0140807	2541
GO:0140815	2542
GO:0140808	2543
GO:0140804	2544
GO:0140803	2545
GO:0004661	2546
GO:0004660	2547
GO:0140838	2548
GO:0036009	2549
GO:0035244	2550
GO:0106363	2551
GO:0071885	2552
GO:0042054	2553
GO:0106370	2554
GO:0016279	2555
GO:0051998	2556
GO:0016274	2557
GO:0070737	2558
GO:0070736	2559
GO:0070738	2560
GO:0050071	2561
GO:0016603	2562
GO:0050411	2563
GO:0008914	2564
GO:0016756	2565
GO:0052868	2566
GO:0102953	2567
GO:0047206	2568
GO:0047690	2569
GO:0102636	2570
GO:0047637	2571
GO:0004057	2572
GO:0103068	2573
GO:0000048	2574
GO:0047811	2575
GO:0102273	2576
GO:0102272	2577
GO:0097262	2578
GO:0047823	2579
GO:0003810	2580
GO:0019799	2581
GO:0004402	2582
GO:0047134	2583
GO:0016971	2584
GO:0019153	2585
GO:0097573	2586
GO:0008475	2587
GO:0140771	2588
GO:0140772	2589
GO:0140841	2590
GO:0019706	2591
GO:0019705	2592
GO:0140441	2593
GO:0140440	2594
GO:0140439	2595
GO:0140665	2596
GO:0140849	2597
GO:0140769	2598
GO:0140770	2599
GO:0070002	2600
GO:0019783	2601
GO:0070003	2602
GO:0008238	2603
GO:0008234	2604
GO:0008242	2605
GO:0070001	2606
GO:0008237	2607
GO:0008236	2608
GO:0004175	2609
GO:0004079	2610
GO:0004077	2611
GO:0071734	2612
GO:0004078	2613
GO:0004080	2614
GO:0004407	2615
GO:0042903	2616
GO:0034979	2617
GO:0018169	2618
GO:0070740	2619
GO:0010296	2620
GO:0051722	2621
GO:0008984	2622
GO:0106362	2623
GO:0047524	2624
GO:0016856	2625
GO:0016855	2626
GO:0047653	2627
GO:0004493	2628
GO:0016857	2629
GO:0008111	2630
GO:0036348	2631
GO:0052857	2632
GO:0052856	2633
GO:0047793	2634
GO:0009905	2635
GO:0034794	2636
GO:0018848	2637
GO:0106242	2638
GO:0018849	2639
GO:0050329	2640
GO:0018851	2641
GO:0051498	2642
GO:0004512	2643
GO:0018850	2644
GO:0018852	2645
GO:0050559	2646
GO:0018847	2647
GO:0047472	2648
GO:0045430	2649
GO:0034536	2650
GO:0004796	2651
GO:0008116	2652
GO:0052727	2653
GO:0004667	2654
GO:0016862	2655
GO:0052728	2656
GO:0034528	2657
GO:0102929	2658
GO:0018845	2659
GO:0050220	2660
GO:0034020	2661
GO:0016861	2662
GO:0016863	2663
GO:0018844	2664
GO:0034532	2665
GO:0018846	2666
GO:0016864	2667
GO:0047907	2668
GO:0106365	2669
GO:0018839	2670
GO:0047466	2671
GO:0050058	2672
GO:0047467	2673
GO:0050077	2674
GO:0090471	2675
GO:0004744	2676
GO:0050251	2677
GO:0050076	2678
GO:0047885	2679
GO:0046608	2680
GO:0034872	2681
GO:0016034	2682
GO:0050097	2683
GO:0062193	2684
GO:0034784	2685
GO:0008767	2686
GO:0050006	2687
GO:0031559	2688
GO:0034951	2689
GO:0009982	2690
GO:0047727	2691
GO:0047548	2692
GO:0004106	2693
GO:0047470	2694
GO:0016868	2695
GO:0047471	2696
GO:0004494	2697
GO:0047469	2698
GO:0052691	2699
GO:0034023	2700
GO:0050486	2701
GO:0051007	2702
GO:0016867	2703
GO:0090438	2704
GO:0016869	2705
GO:0047534	2706
GO:0003917	2707
GO:0034073	2708
GO:0008294	2709
GO:0018807	2710
GO:0016823	2711
GO:0019120	2712
GO:0047400	2713
GO:0033978	2714
GO:0050194	2715
GO:0050187	2716
GO:0016799	2717
GO:0004553	2718
GO:1990929	2719
GO:0004342	2720
GO:0047424	2721
GO:0090612	2722
GO:0120241	2723
GO:0050279	2724
GO:0004132	2725
GO:0004126	2726
GO:0033973	2727
GO:0004000	2728
GO:0008835	2729
GO:0047711	2730
GO:0008829	2731
GO:0047790	2732
GO:0050239	2733
GO:0090614	2734
GO:0008660	2735
GO:0050540	2736
GO:0008892	2737
GO:0035888	2738
GO:0050270	2739
GO:0046936	2740
GO:0004153	2741
GO:0004131	2742
GO:0047844	2743
GO:0062154	2744
GO:0050228	2745
GO:0090613	2746
GO:0000034	2747
GO:0047623	2748
GO:0047974	2749
GO:0047425	2750
GO:0018789	2751
GO:0016250	2752
GO:0034565	2753
GO:0009392	2754
GO:0016813	2755
GO:0018763	2756
GO:0018764	2757
GO:0016815	2758
GO:0034896	2759
GO:1990206	2760
GO:0034958	2761
GO:0016812	2762
GO:0050258	2763
GO:0120091	2764
GO:0016814	2765
GO:0034886	2766
GO:0016811	2767
GO:0034900	2768
GO:0010178	2769
GO:0050334	2770
GO:0034544	2771
GO:0047401	2772
GO:0016803	2773
GO:0016802	2774
GO:0016818	2775
GO:0016819	2776
GO:0052790	2777
GO:0047573	2778
GO:0008777	2779
GO:0102140	2780
GO:0050117	2781
GO:0050119	2782
GO:0047377	2783
GO:0035595	2784
GO:0047375	2785
GO:0000225	2786
GO:0008759	2787
GO:0047610	2788
GO:0004099	2789
GO:0047374	2790
GO:0047419	2791
GO:0008448	2792
GO:0047611	2793
GO:0050118	2794
GO:0061463	2795
GO:0034084	2796
GO:0047609	2797
GO:0047574	2798
GO:0047593	2799
GO:0047373	2800
GO:0047739	2801
GO:0045330	2802
GO:0052689	2803
GO:0140397	2804
GO:0102666	2805
GO:0102667	2806
GO:0016298	2807
GO:0008849	2808
GO:0008484	2809
GO:0042578	2810
GO:0004518	2811
GO:0016790	2812
GO:0046507	2813
GO:0018740	2814
GO:0034861	2815
GO:0016878	2816
GO:0034798	2817
GO:0016405	2818
GO:0034797	2819
GO:0051003	2820
GO:0004812	2821
GO:0016421	2822
GO:0034029	2823
GO:0018862	2824
GO:0018710	2825
GO:0018524	2826
GO:0004736	2827
GO:0102086	2828
GO:0102049	2829
GO:0004329	2830
GO:0102951	2831
GO:0102088	2832
GO:0016880	2833
GO:0004019	2834
GO:0003833	2835
GO:0047483	2836
GO:0016884	2837
GO:0003883	2838
GO:0004075	2839
GO:0004847	2840
GO:0072591	2841
GO:0102053	2842
GO:0004637	2843
GO:0102052	2844
GO:0050260	2845
GO:0016881	2846
GO:0016882	2847
GO:0047897	2848
GO:0102664	2849
GO:0102085	2850
GO:0102950	2851
GO:0003921	2852
GO:0004516	2853
GO:0047943	2854
GO:0032267	2855
GO:0102047	2856
GO:0102087	2857
GO:0061483	2858
GO:0004087	2859
GO:0102048	2860
GO:0034028	2861
GO:0102665	2862
GO:0072590	2863
GO:0004055	2864
GO:0102050	2865
GO:0102057	2866
GO:0102058	2867
GO:0102051	2868
GO:0030293	2869
GO:0030550	2870
GO:0030297	2871
GO:0030549	2872
GO:0030548	2873
GO:0008200	2874
GO:1990119	2875
GO:0008657	2876
GO:0016504	2877
GO:0061135	2878
GO:0030414	2879
GO:0055105	2880
GO:0097027	2881
GO:0019209	2882
GO:0019887	2883
GO:0035014	2884
GO:0019210	2885
GO:0010307	2886
GO:0030695	2887
GO:0010853	2888
GO:0030249	2889
GO:0010856	2890
GO:0010852	2891
GO:0072587	2892
GO:0008656	2893
GO:0043027	2894
