Term	Index	Depth
GO:0032418	6627	4
GO:0061906	6628	4
GO:0044011	6629	4
GO:0099134	6630	4
GO:0099136	6631	4
GO:0002577	6632	4
GO:0002643	6633	4
GO:0002683	6634	4
GO:0002684	6635	4
GO:0002685	6636	4
GO:0002694	6637	4
GO:0002697	6638	4
GO:0002905	6639	4
GO:0033025	6640	4
GO:0033029	6641	4
GO:0035206	6642	4
GO:0045610	6643	4
GO:0050776	6644	4
GO:0070235	6645	4
GO:0070239	6646	4
GO:1903706	6647	4
GO:0009889	6648	4
GO:0009892	6649	4
GO:0009893	6650	4
GO:0009894	6651	4
GO:0010712	6652	4
GO:0031323	6653	4
GO:0032350	6654	4
GO:0043455	6655	4
GO:0051171	6656	4
GO:0060255	6657	4
GO:0060263	6658	4
GO:0062012	6659	4
GO:0080090	6660	4
GO:1900908	6661	4
GO:0001919	6662	4
GO:0009966	6663	4
GO:0023056	6664	4
GO:0023057	6665	4
GO:0046883	6666	4
GO:0051969	6667	4
GO:0061356	6668	4
GO:0061940	6669	4
GO:0099177	6670	4
GO:0150045	6671	4
GO:1900032	6672	4
GO:1901388	6673	4
GO:1903779	6674	4
GO:2001284	6675	4
GO:0031138	6676	4
GO:0031139	6677	4
GO:0060238	6678	4
GO:0060905	6679	4
GO:0010883	6680	4
GO:0051049	6681	4
GO:0051282	6682	4
GO:0060069	6683	4
GO:0060178	6684	4
GO:0060341	6685	4
GO:0061088	6686	4
GO:0090235	6687	4
GO:0106020	6688	4
GO:0110065	6689	4
GO:0120264	6690	4
GO:1901648	6691	4
GO:1902683	6692	4
GO:1902872	6693	4
GO:1904536	6694	4
GO:1904872	6695	4
GO:1904910	6696	4
GO:1904913	6697	4
GO:1905952	6698	4
GO:2000071	6699	4
GO:2000807	6700	4
GO:0001558	6701	4
GO:0010568	6702	4
GO:0010570	6703	4
GO:0040009	6704	4
GO:0045926	6705	4
GO:0045927	6706	4
GO:0048638	6707	4
GO:2000603	6708	4
GO:0040013	6709	4
GO:0040017	6710	4
GO:0043058	6711	4
GO:0043059	6712	4
GO:0050920	6713	4
GO:0090325	6714	4
GO:2000145	6715	4
GO:0042749	6716	4
GO:0042753	6717	4
GO:0042754	6718	4
GO:1904059	6719	4
GO:0001898	6720	4
GO:0010363	6721	4
GO:0052372	6722	4
GO:0070949	6723	4
GO:0075045	6724	4
GO:0140471	6725	4
GO:1900228	6726	4
GO:1901217	6727	4
GO:1902734	6728	4
GO:1904187	6729	4
GO:1905226	6730	4
GO:0044127	6731	4
GO:0044147	6732	4
GO:0044149	6733	4
GO:0075198	6734	4
GO:0075202	6735	4
GO:0075329	6736	4
GO:0001900	6737	4
GO:0045760	6738	4
GO:0045780	6739	4
GO:0048087	6740	4
GO:0048522	6741	4
GO:0048524	6742	4
GO:0048584	6743	4
GO:0051050	6744	4
GO:0051094	6745	4
GO:0051240	6746	4
GO:0051919	6747	4
GO:0060148	6748	4
GO:0075294	6749	4
GO:0110151	6750	4
GO:0140409	6751	4
GO:1900048	6752	4
GO:1900097	6753	4
GO:1900454	6754	4
GO:1902632	6755	4
GO:1902685	6756	4
GO:1903666	6757	4
GO:1904181	6758	4
GO:1904874	6759	4
GO:1904912	6760	4
GO:1904915	6761	4
GO:1905033	6762	4
GO:1905228	6763	4
GO:1905339	6764	4
GO:1905514	6765	4
GO:1905954	6766	4
GO:2000243	6767	4
GO:0001899	6768	4
GO:0034260	6769	4
GO:0045759	6770	4
GO:0048086	6771	4
GO:0048523	6772	4
GO:0048525	6773	4
GO:0048585	6774	4
GO:0051051	6775	4
GO:0051093	6776	4
GO:0051241	6777	4
GO:0051918	6778	4
GO:0060149	6779	4
GO:0060967	6780	4
GO:0110066	6781	4
GO:0110150	6782	4
GO:1900047	6783	4
GO:1900096	6784	4
GO:1900272	6785	4
GO:1900453	6786	4
GO:1902631	6787	4
GO:1902684	6788	4
GO:1902735	6789	4
GO:1903665	6790	4
GO:1904180	6791	4
GO:1904537	6792	4
GO:1904873	6793	4
GO:1904911	6794	4
GO:1904914	6795	4
GO:1905032	6796	4
GO:1905227	6797	4
GO:1905338	6798	4
GO:1905513	6799	4
GO:1905869	6800	4
GO:1905953	6801	4
GO:2000242	6802	4
GO:2000536	6803	4
GO:0002831	6804	4
GO:0032101	6805	4
GO:0043502	6806	4
GO:0060759	6807	4
GO:0080134	6808	4
GO:0090287	6809	4
GO:0090328	6810	4
GO:1900067	6811	4
GO:1900076	6812	4
GO:1900437	6813	4
GO:1900518	6814	4
GO:1900521	6815	4
GO:1900741	6816	4
GO:1901419	6817	4
GO:1901431	6818	4
GO:1901442	6819	4
GO:1901451	6820	4
GO:1901454	6821	4
GO:1901457	6822	4
GO:1901460	6823	4
GO:1905802	6824	4
GO:1905846	6825	4
GO:1905890	6826	4
GO:1905945	6827	4
GO:2000028	6828	4
GO:2000030	6829	4
GO:2000654	6830	4
GO:2000683	6831	4
GO:2000970	6832	4
GO:2001023	6833	4
GO:2001228	6834	4
GO:0046719	6835	4
GO:0046782	6836	4
GO:1903772	6837	4
GO:1903900	6838	4
GO:1904971	6839	4
GO:0009934	6840	4
GO:0010453	6841	4
GO:0022603	6842	4
GO:0031156	6843	4
GO:0031383	6844	4
GO:0040028	6845	4
GO:0040034	6846	4
GO:0043937	6847	4
GO:0045595	6848	4
GO:0045682	6849	4
GO:0045704	6850	4
GO:0046668	6851	4
GO:0048088	6852	4
GO:0048089	6853	4
GO:0048509	6854	4
GO:0048634	6855	4
GO:0048819	6856	4
GO:0048831	6857	4
GO:0050773	6858	4
GO:0060142	6859	4
GO:0060176	6860	4
GO:0060860	6861	4
GO:0060998	6862	4
GO:0061074	6863	4
GO:0061183	6864	4
GO:0061190	6865	4
GO:0061963	6866	4
GO:0062223	6867	4
GO:0070570	6868	4
GO:0070799	6869	4
GO:0075010	6870	4
GO:0075030	6871	4
GO:0075054	6872	4
GO:0075184	6873	4
GO:0075193	6874	4
GO:0075260	6875	4
GO:0090128	6876	4
GO:0090183	6877	4
GO:0120222	6878	4
GO:1900055	6879	4
GO:1900154	6880	4
GO:1900206	6881	4
GO:1901210	6882	4
GO:1901861	6883	4
GO:1901922	6884	4
GO:1902762	6885	4
GO:1902863	6886	4
GO:1902866	6887	4
GO:1903023	6888	4
GO:1903132	6889	4
GO:1904177	6890	4
GO:1904248	6891	4
GO:1904412	6892	4
GO:1904653	6893	4
GO:1904748	6894	4
GO:1905174	6895	4
GO:1905902	6896	4
GO:1905933	6897	4
GO:1905939	6898	4
GO:2000014	6899	4
GO:2000024	6900	4
GO:2000026	6901	4
GO:2000036	6902	4
GO:2000280	6903	4
GO:2000290	6904	4
GO:2000332	6905	4
GO:2000354	6906	4
GO:2000380	6907	4
GO:2000383	6908	4
GO:2000742	6909	4
GO:0003254	6910	4
GO:0010119	6911	4
GO:0010528	6912	4
GO:0010590	6913	4
GO:0010646	6914	4
GO:0010941	6915	4
GO:0030155	6916	4
GO:0031341	6917	4
GO:0031641	6918	4
GO:0032847	6919	4
GO:0032878	6920	4
GO:0032886	6921	4
GO:0032970	6922	4
GO:0034762	6923	4
GO:0039505	6924	4
GO:0039657	6925	4
GO:0042127	6926	4
GO:0042268	6927	4
GO:0044087	6928	4
GO:0050865	6929	4
GO:0051128	6930	4
GO:0051302	6931	4
GO:0051726	6932	4
GO:0051983	6933	4
GO:0052076	6934	4
GO:0052078	6935	4
GO:0052079	6936	4
GO:0060353	6937	4
GO:0060627	6938	4
GO:0080135	6939	4
GO:1900117	6940	4
GO:1900190	6941	4
GO:1900239	6942	4
GO:1902026	6943	4
GO:1902145	6944	4
GO:1902908	6945	4
GO:1903027	6946	4
GO:1903332	6947	4
GO:1903338	6948	4
GO:1903530	6949	4
GO:1903972	6950	4
GO:1905843	6951	4
GO:1905957	6952	4
GO:2000359	6953	4
GO:2001038	6954	4
GO:0001817	6955	4
GO:0010632	6956	4
GO:0010901	6957	4
GO:0010984	6958	4
GO:0014807	6959	4
GO:0030278	6960	4
GO:0032899	6961	4
GO:0034103	6962	4
GO:0034444	6963	4
GO:0035490	6964	4
GO:0040014	6965	4
GO:0042634	6966	4
GO:0043012	6967	4
GO:0043576	6968	4
GO:0044057	6969	4
GO:0045700	6970	4
GO:0046620	6971	4
GO:0050795	6972	4
GO:0050818	6973	4
GO:0060264	6974	4
GO:0060278	6975	4
GO:0060405	6976	4
GO:0060688	6977	4
GO:0070255	6978	4
GO:0080092	6979	4
GO:0090107	6980	4
GO:0090213	6981	4
GO:0090318	6982	4
GO:0090381	6983	4
GO:0110107	6984	4
GO:1900221	6985	4
GO:1902490	6986	4
GO:1902875	6987	4
GO:1903186	6988	4
GO:1903365	6989	4
GO:1903593	6990	4
GO:1903681	6991	4
GO:1904298	6992	4
GO:1904301	6993	4
GO:1904838	6994	4
GO:1905879	6995	4
GO:1905936	6996	4
GO:2000011	6997	4
GO:2000015	6998	4
GO:2000037	6999	4
GO:0098903	7000	4
GO:0099623	7001	4
GO:0014861	7002	4
GO:0098901	7003	4
GO:0098908	7004	4
GO:0099605	7005	4
GO:0099608	7006	4
GO:0099611	7007	4
GO:0070167	7008	4
GO:0048070	7009	4
GO:0120302	7010	4
GO:0030193	7011	4
GO:0007116	7012	4
GO:0034305	7013	4
GO:0007317	7014	4
GO:0008359	7015	4
GO:0009909	7016	4
GO:0010080	7017	4
GO:0010081	7018	4
GO:0010520	7019	4
GO:0010946	7020	4
GO:0030710	7021	4
GO:0031494	7022	4
GO:0034094	7023	4
GO:0034223	7024	4
GO:0045477	7025	4
GO:0045694	7026	4
GO:0046662	7027	4
GO:0051445	7028	4
GO:0060046	7029	4
GO:0060622	7030	4
GO:0060629	7031	4
GO:0060685	7032	4
GO:0060687	7033	4
GO:0060768	7034	4
GO:0060782	7035	4
GO:0060800	7036	4
GO:0061949	7037	4
GO:0070805	7038	4
GO:0070808	7039	4
GO:0080050	7040	4
GO:0080113	7041	4
GO:0080154	7042	4
GO:0090173	7043	4
GO:0110037	7044	4
GO:0120194	7045	4
GO:0120313	7046	4
GO:0140433	7047	4
GO:1900193	7048	4
GO:1901163	7049	4
GO:1901317	7050	4
GO:1901993	7051	4
GO:1902119	7052	4
GO:1902435	7053	4
GO:1903341	7054	4
GO:1903538	7055	4
GO:1903684	7056	4
GO:1904444	7057	4
GO:1905132	7058	4
GO:1905416	7059	4
GO:1905708	7060	4
GO:2000244	7061	4
GO:2000367	7062	4
GO:2000387	7063	4
GO:0001504	7064	4
GO:0046928	7065	4
GO:0051580	7066	4
GO:0060408	7067	4
GO:0003057	7068	4
GO:0098735	7069	4
GO:0098736	7070	4
GO:0003062	7071	4
GO:0010459	7072	4
GO:0010460	7073	4
GO:0045902	7074	4
GO:0045903	7075	4
GO:0106074	7076	4
GO:0140018	7077	4
GO:0010524	7078	4
GO:0051482	7079	4
GO:0060402	7080	4
GO:0099533	7081	4
GO:0099588	7082	4
GO:0003073	7083	4
GO:0014916	7084	4
GO:0044495	7085	4
GO:0045776	7086	4
GO:0045777	7087	4
GO:0010523	7088	4
GO:0002002	7089	4
GO:2000012	7090	4
GO:0031158	7091	4
GO:0031159	7092	4
GO:0031648	7093	4
GO:0036506	7094	4
GO:0050821	7095	4
GO:0031620	7096	4
GO:0031651	7097	4
GO:0031652	7098	4
GO:0031655	7099	4
GO:0031656	7100	4
GO:0032099	7101	4
GO:0032100	7102	4
GO:0014915	7103	4
GO:0035151	7104	4
GO:0035160	7105	4
GO:0001508	7106	4
GO:0016057	7107	4
GO:0030322	7108	4
GO:0045837	7109	4
GO:0045838	7110	4
GO:0051881	7111	4
GO:0051899	7112	4
GO:0060075	7113	4
GO:0060078	7114	4
GO:0060081	7115	4
GO:0086009	7116	4
GO:0086036	7117	4
GO:0098815	7118	4
GO:0098828	7119	4
GO:0098874	7120	4
GO:0099505	7121	4
GO:0048872	7122	4
GO:0048878	7123	4
GO:0050828	7124	4
GO:0060249	7125	4
GO:0060274	7126	4
GO:0002528	7127	4
GO:0043116	7128	4
GO:0043117	7129	4
GO:1905603	7130	4
GO:1990185	7131	4
GO:0036415	7132	4
GO:0043488	7133	4
GO:0043489	7134	4
GO:0044357	7135	4
GO:0050779	7136	4
GO:0061754	7137	4
GO:0061755	7138	4
GO:0045779	7139	4
GO:0007621	7140	4
GO:0045925	7141	4
GO:0046008	7142	4
GO:0031914	7143	4
GO:0031915	7144	4
GO:0031916	7145	4
GO:0048168	7146	4
GO:0051913	7147	4
GO:0060291	7148	4
GO:0060292	7149	4
GO:0150092	7150	4
GO:1900271	7151	4
GO:1900452	7152	4
GO:1905512	7153	4
GO:1990926	7154	4
GO:0007589	7155	4
GO:0007599	7156	4
GO:0046877	7157	4
GO:0090186	7158	4
GO:1903487	7159	4
GO:2001151	7160	4
GO:0099113	7161	4
GO:0120030	7162	4
GO:0060731	7163	4
GO:0051523	7164	4
GO:0051524	7165	4
GO:0061390	7166	4
GO:0061391	7167	4
GO:0035150	7168	4
GO:0035564	7169	4
GO:0044719	7170	4
GO:0090067	7171	4
GO:1903814	7172	4
GO:1990186	7173	4
GO:0046902	7174	4
GO:0097213	7175	4
GO:1905709	7176	4
GO:1905710	7177	4
GO:0034204	7178	4
GO:0061091	7179	4
GO:0097036	7180	4
GO:0098967	7181	4
GO:0120162	7182	4
GO:0120163	7183	4
GO:1901547	7184	4
GO:1901548	7185	4
GO:1904439	7186	4
GO:1904440	7187	4
GO:0007176	7188	4
GO:0031551	7189	4
GO:0051394	7190	4
GO:0060300	7191	4
GO:0060725	7192	4
GO:0099601	7193	4
GO:0106040	7194	4
GO:1900010	7195	4
GO:1900256	7196	4
GO:1900276	7197	4
GO:1903547	7198	4
GO:1903667	7199	4
GO:1904295	7200	4
GO:1904603	7201	4
GO:2000272	7202	4
GO:2000273	7203	4
GO:0022898	7204	4
GO:0032410	7205	4
GO:0032411	7206	4
GO:0110112	7207	4
GO:0010849	7208	4
GO:0032084	7209	4
GO:0032780	7210	4
GO:0032781	7211	4
GO:0051095	7212	4
GO:1901894	7213	4
GO:1903406	7214	4
GO:1903610	7215	4
GO:1904451	7216	4
GO:2000371	7217	4
GO:0043086	7218	4
GO:0043433	7219	4
GO:0051100	7220	4
GO:1905098	7221	4
GO:1905256	7222	4
GO:1905598	7223	4
GO:1990968	7224	4
GO:0043085	7225	4
GO:0051091	7226	4
GO:0051099	7227	4
GO:1905257	7228	4
GO:1905599	7229	4
GO:0010911	7230	4
GO:0031279	7231	4
GO:0051336	7232	4
GO:0051338	7233	4
GO:0051339	7234	4
GO:0051340	7235	4
GO:0051341	7236	4
GO:1904173	7237	4
GO:1990787	7238	4
GO:0033341	7239	4
GO:0035561	7240	4
GO:0043393	7241	4
GO:0051101	7242	4
GO:1900130	7243	4
GO:1901876	7244	4
GO:1904424	7245	4
GO:1904432	7246	4
GO:1905214	7247	4
GO:1905696	7248	4
GO:1905853	7249	4
GO:0046223	7250	4
GO:0042188	7251	4
GO:0046286	7252	4
GO:0046290	7253	4
GO:0035630	7254	4
GO:0070166	7255	4
GO:0071529	7256	4
GO:0097188	7257	4
GO:0031173	7258	4
GO:0031174	7259	4
GO:0034300	7260	5
GO:0034301	7261	5
GO:0034302	7262	5
GO:0034303	7263	5
GO:0075247	7264	5
GO:0075251	7265	5
GO:0075255	7266	5
GO:0001922	7267	5
GO:0033153	7268	5
GO:0002204	7269	5
GO:0002452	7270	5
GO:0033152	7271	5
GO:0002207	7272	5
GO:0002205	7273	5
GO:0002259	7274	5
GO:0002372	7275	5
GO:0002373	7276	5
GO:0001802	7277	5
GO:0002445	7278	5
GO:0002446	7279	5
GO:0002447	7280	5
GO:0002448	7281	5
GO:0002560	7282	5
GO:0002456	7283	5
GO:0019724	7284	5
GO:0002220	7285	5
GO:0140426	7286	5
GO:0002430	7287	5
GO:0002431	7288	5
GO:0050851	7289	5
GO:0035743	7290	5
GO:0010934	7291	5
GO:0032762	7292	5
GO:0002426	7293	5
GO:0002341	7294	5
GO:0002453	7295	5
GO:0002427	7296	5
GO:0002464	7297	5
GO:0002402	7298	5
GO:0002403	7299	5
GO:0002411	7300	5
GO:0042088	7301	5
GO:0072538	7302	5
GO:0090719	7303	5
GO:0090721	7304	5
GO:0002389	7305	5
GO:0002400	7306	5
GO:0002420	7307	5
GO:0002419	7308	5
GO:0002524	7309	5
GO:0097279	7310	5
GO:0019731	7311	5
GO:0019732	7312	5
GO:0061844	7313	5
GO:0051214	7314	5
GO:0051215	7315	5
GO:0002476	7316	5
GO:0002477	7317	5
GO:0002491	7318	5
GO:0019886	7319	5
GO:0019885	7320	5
GO:0042590	7321	5
GO:0002282	7322	5
GO:0002272	7323	5
GO:0002277	7324	5
GO:0043011	7325	5
GO:0002276	7326	5
GO:0002278	7327	5
GO:0002279	7328	5
GO:0002280	7329	5
GO:0002281	7330	5
GO:0002283	7331	5
GO:0042119	7332	5
GO:0043307	7333	5
GO:0045575	7334	5
GO:0002286	7335	5
GO:0002312	7336	5
GO:0002323	7337	5
GO:0001779	7338	5
GO:0030183	7339	5
GO:0030217	7340	5
GO:0001787	7341	5
GO:0035709	7342	5
GO:0042098	7343	5
GO:0046629	7344	5
GO:0046631	7345	5
GO:0042100	7346	5
GO:0002410	7347	5
GO:0002518	7348	5
GO:0010818	7349	5
GO:0035747	7350	5
GO:0035754	7351	5
GO:0002575	7352	5
GO:0030593	7353	5
GO:0048245	7354	5
GO:0035683	7355	5
GO:0035684	7356	5
GO:0035697	7357	5
GO:0035688	7358	5
GO:0072678	7359	5
GO:0097021	7360	5
GO:0002409	7361	5
GO:0072677	7362	5
GO:1990266	7363	5
GO:1904124	7364	5
GO:0001507	7365	5
GO:0018974	7366	5
GO:0046260	7367	5
GO:0019258	7368	5
GO:0019475	7369	5
GO:0019667	7370	5
GO:0019668	7371	5
GO:0019669	7372	5
GO:0019670	7373	5
GO:0006578	7374	5
GO:0006579	7375	5
GO:0009437	7376	5
GO:0019502	7377	5
GO:0031455	7378	5
GO:0052698	7379	5
GO:0052708	7380	5
GO:1903256	7381	5
GO:0009440	7382	5
GO:0046201	7383	5
GO:0019256	7384	5
GO:0006586	7385	5
GO:0042343	7386	5
GO:0042431	7387	5
GO:0042435	7388	5
GO:0042436	7389	5
GO:0046217	7390	5
GO:0006771	7391	5
GO:0042727	7392	5
GO:0042728	7393	5
GO:0046444	7394	5
GO:0072387	7395	5
GO:0006672	7396	5
GO:0006684	7397	5
GO:0006769	7398	5
GO:0010135	7399	5
GO:0018922	7400	5
GO:0043604	7401	5
GO:0043605	7402	5
GO:0046655	7403	5
GO:0070982	7404	5
GO:0006576	7405	5
GO:0009822	7406	5
GO:0010136	7407	5
GO:0019241	7408	5
GO:0033015	7409	5
GO:0035975	7410	5
GO:0042204	7411	5
GO:0042560	7412	5
GO:0043602	7413	5
GO:0046210	7414	5
GO:0046232	7415	5
GO:0050899	7416	5
GO:0052805	7417	5
GO:0072523	7418	5
GO:0072526	7419	5
GO:0072529	7420	5
GO:0006809	7421	5
GO:0009309	7422	5
GO:0018161	7423	5
GO:0018189	7424	5
GO:0033014	7425	5
GO:0042559	7426	5
GO:0046511	7427	5
GO:0046512	7428	5
GO:0070409	7429	5
GO:0071602	7430	5
GO:0072522	7431	5
GO:0072525	7432	5
GO:0072528	7433	5
GO:0080028	7434	5
GO:0140604	7435	5
GO:0052802	7436	5
GO:0006144	7437	5
GO:0006163	7438	5
GO:0033397	7439	5
GO:0034032	7440	5
GO:0034264	7441	5
GO:0034267	7442	5
GO:0042278	7443	5
GO:0046446	7444	5
GO:0019362	7445	5
GO:0042816	7446	5
GO:0046874	7447	5
GO:0070637	7448	5
GO:0006206	7449	5
GO:0006213	7450	5
GO:0006220	7451	5
GO:1903511	7452	5
GO:0001694	7453	5
GO:0001695	7454	5
GO:0042427	7455	5
GO:0042429	7456	5
GO:0000097	7457	5
GO:0000098	7458	5
GO:0006534	7459	5
GO:0006555	7460	5
GO:0050667	7461	5
GO:0000256	7462	5
GO:0019428	7463	5
GO:0006023	7464	5
GO:0006026	7465	5
GO:0006030	7466	5
GO:0030203	7467	5
GO:0030309	7468	5
GO:0019262	7469	5
GO:0046380	7470	5
GO:0006465	7471	5
GO:0031179	7472	5
GO:0035498	7473	5
GO:0043043	7474	5
GO:0050435	7475	5
GO:0050761	7476	5
GO:0050822	7477	5
GO:1901101	7478	5
GO:0006668	7479	5
GO:0006673	7480	5
GO:0006687	7481	5
GO:0030148	7482	5
GO:0030149	7483	5
GO:0046519	7484	5
GO:1905371	7485	5
GO:0009102	7486	5
GO:0042367	7487	5
GO:0046112	7488	5
GO:0046113	7489	5
GO:0009119	7490	5
GO:0009120	7491	5
GO:0009163	7492	5
GO:0009164	7493	5
GO:0009310	7494	5
GO:0030416	7495	5
GO:2001129	7496	5
GO:2001130	7497	5
GO:0033076	7498	5
GO:0035834	7499	5
GO:1901083	7500	5
GO:0019384	7501	5
GO:0046302	7502	5
GO:0019335	7503	5
GO:0018935	7504	5
GO:0018936	7505	5
GO:0018873	7506	5
GO:0042201	7507	5
GO:0019452	7508	5
GO:0019529	7509	5
GO:0042412	7510	5
GO:0019537	7511	5
GO:0019761	7512	5
GO:0019762	7513	5
GO:0031591	7514	5
GO:0006778	7515	5
GO:0009235	7516	5
GO:0015009	7517	5
GO:0015011	7518	5
GO:0051202	7519	5
GO:0033050	7520	5
GO:0034276	7521	5
GO:0019491	7522	5
GO:0042400	7523	5
GO:0019889	7524	5
GO:0046146	7525	5
GO:0051066	7526	5
GO:0051067	7527	5
GO:0042861	7528	5
GO:0042862	7529	5
GO:0042864	7530	5
GO:0042865	7531	5
GO:0019556	7532	5
GO:0043607	7533	5
GO:0043608	7534	5
GO:0006602	7535	5
GO:0019351	7536	5
GO:0006663	7537	5
GO:0062234	7538	5
GO:0006656	7539	5
GO:0034638	7540	5
GO:0036151	7541	5
GO:0036152	7542	5
GO:0019289	7543	5
GO:0050814	7544	5
GO:0018881	7545	5
GO:2001121	7546	5
GO:0052837	7547	5
GO:0062112	7548	5
GO:0062127	7549	5
GO:0097290	7550	5
GO:1900630	7551	5
GO:1900789	7552	5
GO:1900790	7553	5
GO:0006580	7554	5
GO:0019624	7555	5
GO:0042443	7556	5
GO:0070833	7557	5
GO:1901161	7558	5
GO:1901162	7559	5
GO:0009074	7560	5
GO:0046267	7561	5
GO:1901606	7562	5
GO:1901686	7563	5
GO:1901776	7564	5
GO:1901851	7565	5
GO:0006777	7566	5
GO:0009073	7567	5
GO:0009082	7568	5
GO:0009101	7569	5
GO:0042047	7570	5
GO:0042158	7571	5
GO:0042541	7572	5
GO:0042983	7573	5
GO:0048107	7574	5
GO:0062034	7575	5
GO:0080088	7576	5
GO:0106220	7577	5
GO:1901687	7578	5
GO:1901777	7579	5
GO:1901852	7580	5
GO:1903605	7581	5
GO:0046206	7582	5
GO:0034266	7583	5
GO:0034269	7584	5
GO:0042437	7585	5
GO:0006708	7586	5
GO:0042363	7587	5
GO:0042365	7588	5
GO:0019501	7589	5
GO:0042859	7590	5
GO:0045487	7591	5
GO:0046230	7592	5
GO:0046269	7593	5
GO:0046395	7594	5
GO:1901729	7595	5
GO:1902085	7596	5
GO:1902777	7597	5
GO:1903965	7598	5
GO:0006209	7599	5
GO:0006211	7600	5
GO:0010124	7601	5
GO:0010129	7602	5
GO:0019261	7603	5
GO:0019336	7604	5
GO:0019380	7605	5
GO:0019429	7606	5
GO:0019506	7607	5
GO:0019596	7608	5
GO:0019612	7609	5
GO:0019622	7610	5
GO:0032361	7611	5
GO:0042184	7612	5
GO:0042216	7613	5
GO:0042725	7614	5
GO:0042952	7615	5
GO:0043635	7616	5
GO:0043639	7617	5
GO:0046153	7618	5
GO:0046221	7619	5
GO:0046228	7620	5
GO:0046239	7621	5
GO:0046298	7622	5
GO:0046300	7623	5
GO:0050784	7624	5
GO:0051166	7625	5
GO:0070980	7626	5
GO:0072491	7627	5
GO:0097053	7628	5
GO:1900996	7629	5
GO:1901170	7630	5
GO:1901782	7631	5
GO:1901848	7632	5
GO:0032802	7633	5
GO:0038018	7634	5
GO:0097019	7635	5
GO:1990172	7636	5
GO:0046334	7637	5
GO:0018896	7638	5
GO:0019263	7639	5
GO:0019487	7640	5
GO:0019610	7641	5
GO:0019639	7642	5
GO:0019876	7643	5
GO:0042203	7644	5
GO:0042208	7645	5
GO:0043421	7646	5
GO:0043636	7647	5
GO:0046199	7648	5
GO:0046213	7649	5
GO:0046310	7650	5
GO:0019383	7651	5
GO:0043444	7652	5
GO:0045150	7653	5
GO:0051596	7654	5
GO:0062175	7655	5
GO:1900553	7656	5
GO:1900786	7657	5
GO:1901105	7658	5
GO:1901662	7659	5
GO:1901802	7660	5
GO:1901871	7661	5
GO:1902049	7662	5
GO:1902382	7663	5
GO:1902385	7664	5
GO:0033355	7665	5
GO:0006751	7666	5
GO:0009050	7667	5
GO:0010813	7668	5
GO:0010815	7669	5
GO:0050762	7670	5
GO:1901102	7671	5
GO:1901749	7672	5
GO:0046188	7673	5
GO:0042457	7674	5
GO:0008300	7675	5
GO:0009062	7676	5
GO:0009104	7677	5
GO:0009395	7678	5
GO:0046461	7679	5
GO:0046466	7680	5
GO:0046503	7681	5
GO:0061725	7682	5
GO:0006308	7683	5
GO:0006401	7684	5
GO:0006516	7685	5
GO:0016998	7686	5
GO:0042540	7687	5
GO:0043632	7688	5
GO:0016145	7689	5
GO:0019510	7690	5
GO:0030207	7691	5
GO:0030209	7692	5
GO:0030211	7693	5
GO:0032323	7694	5
GO:0036115	7695	5
GO:0042340	7696	5
GO:0046356	7697	5
GO:1901117	7698	5
GO:1901267	7699	5
GO:1901289	7700	5
GO:1901788	7701	5
GO:1901886	7702	5
GO:1902859	7703	5
GO:2001294	7704	5
GO:0019310	7705	5
GO:0019391	7706	5
GO:0019405	7707	5
GO:0044247	7708	5
GO:0046176	7709	5
GO:0046352	7710	5
GO:0051692	7711	5
GO:0061678	7712	5
GO:0009436	7713	5
GO:0019683	7714	5
GO:0042190	7715	5
GO:0046187	7716	5
GO:1903190	7717	5
GO:0042193	7718	5
GO:0030419	7719	5
GO:0046226	7720	5
GO:0046288	7721	5
GO:0046517	7722	5
GO:1901108	7723	5
GO:1901111	7724	5
GO:1901335	7725	5
GO:1901377	7726	5
GO:1901752	7727	5
GO:1901773	7728	5
GO:1901868	7729	5
GO:1902123	7730	5
GO:1902125	7731	5
GO:1902128	7732	5
GO:1902131	7733	5
GO:0043442	7734	5
GO:0009227	7735	5
GO:0006707	7736	5
GO:0016095	7737	5
GO:0033022	7738	5
GO:0034310	7739	5
GO:0046174	7740	5
GO:1900768	7741	5
GO:1901754	7742	5
GO:1902245	7743	5
GO:1903174	7744	5
GO:0019320	7745	5
GO:0019323	7746	5
GO:0019698	7747	5
GO:0019854	7748	5
GO:1901273	7749	5
GO:0046214	7750	5
GO:1900610	7751	5
GO:1900613	7752	5
GO:1900762	7753	5
GO:1901114	7754	5
GO:1901517	7755	5
GO:1901520	7756	5
GO:1901762	7757	5
GO:1901087	7758	5
GO:0002050	7759	5
GO:1900616	7760	5
GO:0000272	7761	5
GO:0070393	7762	5
GO:2000897	7763	5
GO:0006706	7764	5
GO:0044258	7765	5
GO:1901569	7766	5
GO:0006096	7767	5
GO:0009313	7768	5
GO:0019579	7769	5
GO:0019260	7770	5
GO:0019382	7771	5
GO:0042205	7772	5
GO:1901733	7773	5
GO:0019700	7774	5
GO:0042358	7775	5
GO:0042397	7776	5
GO:0046168	7777	5
GO:0046386	7778	5
GO:0052864	7779	5
GO:0071545	7780	5
GO:1901279	7781	5
GO:1901284	7782	5
GO:1901292	7783	5
GO:1901854	7784	5
GO:2001059	7785	5
GO:0050835	7786	5
GO:0046247	7787	5
GO:0009261	7788	5
GO:0009264	7789	5
GO:0019377	7790	5
GO:0046348	7791	5
