Leaf	Index	Depth
GO:1901945	7799	5
GO:1901948	7800	5
GO:0042856	7801	5
GO:1901179	7802	5
GO:1901511	7803	5
GO:1901779	7804	5
GO:0019633	7807	5
GO:0036101	7808	5
GO:0042200	7809	5
GO:1901736	7811	5
GO:0034265	7814	5
GO:0034268	7815	5
GO:1902768	7825	5
GO:0006489	7826	5
GO:0006669	7827	5
GO:0006686	7828	5
GO:0009245	7830	5
GO:0019347	7831	5
GO:0033384	7832	5
GO:0033386	7833	5
GO:0033521	7834	5
GO:0036104	7835	5
GO:0036108	7836	5
GO:0043048	7837	5
GO:0050992	7840	5
GO:0051999	7841	5
GO:1901760	7842	5
GO:1901949	7843	5
GO:1902243	7844	5
GO:1905373	7845	5
GO:0030152	7848	5
GO:0045461	7850	5
GO:0048355	7852	5
GO:0048356	7853	5
GO:0048357	7854	5
GO:0019295	7856	5
GO:0042858	7858	5
GO:0050845	7860	5
GO:0051479	7861	5
GO:0071524	7862	5
GO:1901730	7863	5
GO:1902321	7864	5
GO:1903966	7865	5
GO:0006727	7866	5
GO:0009107	7867	5
GO:0010023	7871	5
GO:0010189	7872	5
GO:0030418	7874	5
GO:0035831	7875	5
GO:0035833	7876	5
GO:0051557	7877	5
GO:0055129	7878	5
GO:0097288	7879	5
GO:0140652	7880	5
GO:0140782	7881	5
GO:1900554	7882	5
GO:1900781	7883	5
GO:1901009	7885	5
GO:1901012	7886	5
GO:1901109	7887	5
GO:1901112	7888	5
GO:1901599	7891	5
GO:1901708	7892	5
GO:1901753	7893	5
GO:1901774	7894	5
GO:1901803	7895	5
GO:1902126	7896	5
GO:1902129	7897	5
GO:1902132	7898	5
GO:1902181	7899	5
GO:2001120	7900	5
GO:2001310	7902	5
GO:0019920	7903	5
GO:0019921	7904	5
GO:0008615	7905	5
GO:0019597	7906	5
GO:0042821	7908	5
GO:0046082	7910	5
GO:0046089	7911	5
GO:0046220	7913	5
GO:0046236	7914	5
GO:0050799	7916	5
GO:0080110	7917	5
GO:1900997	7918	5
GO:1901783	7919	5
GO:1901849	7920	5
GO:1902655	7921	5
GO:1905004	7922	5
GO:0006021	7923	5
GO:0019390	7924	5
GO:0006589	7932	5
GO:0090508	7933	5
GO:0019242	7934	5
GO:0031148	7935	5
GO:0043445	7936	5
GO:0045151	7937	5
GO:0046211	7938	5
GO:0062174	7939	5
GO:0140781	7940	5
GO:1901106	7941	5
GO:1901872	7943	5
GO:1902050	7944	5
GO:1902383	7945	5
GO:1902386	7946	5
GO:1902791	7947	5
GO:1900632	7949	5
GO:1900634	7950	5
GO:1900636	7951	5
GO:1900682	7953	5
GO:1900873	7954	5
GO:1900875	7955	5
GO:1900877	7956	5
GO:1900881	7957	5
GO:1900883	7958	5
GO:1902821	7959	5
GO:0006696	7960	5
GO:0036378	7961	5
GO:0046309	7962	5
GO:0000951	7963	5
GO:0000954	7964	5
GO:0006750	7965	5
GO:0010120	7966	5
GO:0010125	7967	5
GO:0010250	7968	5
GO:0018146	7970	5
GO:0030206	7971	5
GO:0030208	7972	5
GO:0030210	7973	5
GO:0046506	7975	5
GO:0050428	7976	5
GO:0070814	7977	5
GO:0071793	7978	5
GO:1901118	7979	5
GO:1901750	7980	5
GO:1903253	7981	5
GO:0006634	7983	5
GO:0042189	7984	5
GO:0046166	7985	5
GO:0046186	7986	5
GO:1903191	7987	5
GO:0042192	7988	5
GO:0043441	7991	5
GO:0033021	7993	5
GO:1900769	7996	5
GO:0019294	8000	5
GO:0033482	8005	5
GO:1901274	8006	5
GO:0010345	8009	5
GO:0033525	8010	5
GO:0042855	8011	5
GO:0009711	8012	5
GO:0019503	8013	5
GO:1901085	8016	5
GO:0002049	8017	5
GO:0140614	8020	5
GO:0010132	8021	5
GO:0106148	8022	5
GO:0140446	8023	5
GO:0140723	8024	5
GO:0140735	8025	5
GO:0140783	8026	5
GO:1900611	8027	5
GO:1900614	8028	5
GO:1900763	8029	5
GO:1901518	8030	5
GO:1901521	8031	5
GO:1901697	8032	5
GO:1901763	8033	5
GO:1901088	8034	5
GO:0006583	8035	5
GO:1900617	8036	5
GO:0062142	8037	5
GO:0062143	8038	5
GO:0090431	8039	5
GO:0043612	8040	5
GO:0046250	8041	5
GO:1900879	8042	5
GO:1901940	8043	5
GO:0009103	8046	5
GO:0009695	8047	5
GO:0097040	8048	5
GO:0097041	8049	5
GO:0010021	8052	5
GO:0010143	8053	5
GO:0036489	8055	5
GO:0042966	8056	5
GO:0045341	8058	5
GO:0045342	8059	5
GO:0051767	8060	5
GO:1990145	8062	5
GO:0009716	8063	5
GO:0033485	8064	5
GO:0033486	8065	5
GO:0033487	8066	5
GO:0042837	8069	5
GO:0009229	8071	5
GO:0018425	8072	5
GO:0035998	8074	5
GO:0046167	8076	5
GO:0052865	8079	5
GO:0140380	8080	5
GO:1901369	8083	5
GO:2001061	8084	5
GO:0006723	8086	5
GO:1900809	8087	5
GO:1900985	8088	5
GO:1902819	8089	5
GO:0009242	8091	5
GO:0009246	8092	5
GO:0009248	8093	5
GO:0010493	8095	5
GO:0033072	8096	5
GO:2001312	8100	5
GO:0010263	8101	5
GO:0106210	8104	5
GO:1901928	8105	5
GO:1901937	8106	5
GO:1901946	8107	5
GO:0042619	8108	5
GO:1902924	8110	5
GO:0140654	8111	5
GO:1900991	8112	5
GO:1901180	8113	5
GO:1901512	8114	5
GO:1901780	8115	5
GO:0006699	8116	5
GO:0033511	8120	5
GO:0051555	8122	5
GO:0097251	8123	5
GO:1900988	8124	5
GO:1901734	8125	5
GO:1901737	8126	5
GO:1902609	8127	5
GO:2001303	8128	5
GO:2001306	8129	5
GO:0019872	8130	5
GO:1901130	8131	5
GO:1901133	8132	5
GO:1901155	8133	5
GO:1901158	8134	5
GO:1901769	8135	5
GO:0009239	8136	5
GO:0106150	8137	5
GO:1901115	8138	5
GO:1901129	8139	5
GO:1901132	8140	5
GO:1901154	8141	5
GO:1901157	8142	5
GO:1901768	8143	5
GO:0036261	8162	5
GO:0032775	8166	5
GO:0018020	8172	5
GO:0018125	8175	5
GO:0006784	8178	5
GO:0006785	8179	5
GO:0006786	8180	5
GO:0019354	8181	5
GO:0048034	8182	5
GO:0046157	8183	5
GO:0046161	8184	5
GO:0046163	8185	5
GO:0048035	8186	5
GO:1900548	8187	5
GO:0048784	8189	5
GO:0043483	8190	5
GO:1901812	8196	5
GO:1901818	8197	5
GO:1901821	8198	5
GO:1901824	8199	5
GO:1901830	8200	5
GO:0033303	8201	5
GO:0033330	8202	5
GO:0030495	8203	5
GO:0033310	8204	5
GO:0046155	8205	5
GO:0019440	8206	5
GO:0021911	8209	5
GO:0034653	8210	5
GO:1903255	8213	5
GO:0036530	8214	5
GO:0061624	8216	5
GO:0036529	8217	5
GO:0019490	8219	5
GO:0051206	8222	5
GO:1903512	8223	5
GO:0006098	8224	5
GO:0009051	8225	5
GO:0009780	8226	5
GO:0009768	8227	5
GO:0009769	8228	5
GO:0019327	8229	5
GO:0019410	8230	5
GO:0019411	8231	5
GO:0019412	8232	5
GO:0019414	8233	5
GO:0043554	8234	5
GO:0140647	8240	5
GO:0002188	8242	5
GO:0002191	8244	5
GO:0006601	8247	5
GO:0019463	8248	5
GO:0006659	8249	5
GO:0006660	8250	5
GO:0036150	8251	5
GO:0036531	8252	5
GO:0015940	8258	5
GO:0015941	8259	5
GO:1990181	8260	5
GO:0019298	8261	5
GO:0019470	8262	5
GO:0019472	8263	5
GO:0030328	8264	5
GO:0046311	8265	5
GO:0033528	8266	5
GO:0046948	8269	5
GO:1901053	8271	5
GO:2001297	8272	5
GO:2001299	8273	5
GO:0019270	8274	5
GO:0019708	8275	5
GO:0046550	8276	5
GO:0046947	8277	5
GO:1901054	8279	5
GO:1903185	8280	5
GO:0019505	8290	5
GO:0018880	8301	5
GO:0018911	8303	5
GO:0018914	8305	5
GO:0010144	8317	5
GO:0010134	8318	5
GO:0019379	8319	5
GO:0018416	8322	5
GO:0042075	8324	5
GO:0044571	8325	5
GO:0044572	8326	5
GO:0044573	8327	5
GO:0044593	8328	5
GO:0018897	8329	5
GO:0019423	8330	5
GO:0070220	8331	5
GO:0019424	8332	5
GO:0070221	8333	5
GO:0070222	8334	5
GO:0070223	8335	5
GO:0019420	8336	5
GO:0019426	8337	5
GO:0018402	8338	5
GO:0019800	8339	5
GO:0006258	8341	5
GO:0097359	8342	5
GO:0006048	8343	5
GO:0006049	8344	5
GO:0019277	8347	5
GO:0019278	8348	5
GO:0033320	8349	5
GO:0033352	8350	5
GO:0033358	8351	5
GO:0033468	8352	5
GO:0033472	8353	5
GO:0010253	8354	5
GO:0033480	8355	5
GO:0006055	8357	5
GO:0019306	8358	5
GO:0006065	8359	5
GO:0019635	8360	5
GO:0052574	8361	5
GO:0097171	8362	5
GO:1900870	8363	5
GO:2001314	8364	5
GO:2001315	8365	5
GO:0019399	8366	5
GO:0019498	8367	5
GO:0018944	8369	5
GO:0010123	8370	5
GO:1902704	8371	5
GO:0019441	8372	5
GO:0036172	8378	5
GO:0019492	8385	5
GO:0042352	8388	5
GO:1990397	8389	5
GO:0006488	8390	5
GO:0002933	8416	5
GO:0046834	8421	5
GO:0006265	8430	5
GO:0006287	8436	5
GO:0006297	8437	5
GO:0010216	8440	5
GO:0061674	8451	5
GO:0062176	8452	5
GO:0071919	8454	5
GO:0090629	8455	5
GO:0110025	8456	5
GO:0051071	8473	5
GO:0052746	8482	5
GO:0042554	8500	5
GO:0090403	8501	5
GO:0010397	8506	5
GO:0000105	8525	5
GO:0008153	8527	5
GO:0009449	8528	5
GO:0033322	8530	5
GO:1901282	8531	5
GO:0006565	8544	5
GO:0009091	8550	5
GO:0009450	8552	5
GO:0042217	8555	5
GO:0043418	8556	5
GO:0046313	8557	5
GO:1901281	8558	5
GO:1903559	8559	5
GO:0033506	8564	5
GO:0019618	8579	5
GO:0002181	8583	5
GO:0032543	8584	5
GO:0032544	8585	5
GO:0010206	8592	5
GO:0007174	8595	5
GO:0010304	8596	5
GO:0030164	8598	5
GO:0035694	8599	5
GO:0036205	8600	5
GO:1901143	8603	5
GO:0010731	8610	5
GO:0016255	8611	5
GO:0016598	8613	5
GO:0017013	8615	5
GO:0018032	8617	5
GO:0018180	8623	5
GO:0051697	8647	5
GO:0070930	8651	5
GO:0080058	8652	5
GO:1990743	8653	5
GO:0009249	8658	5
GO:0015680	8659	5
GO:0080120	8661	5
GO:0110147	8663	5
GO:0019324	8675	5
GO:0070291	8694	5
GO:0006102	8698	5
GO:0019647	8706	5
GO:0019648	8707	5
GO:0032326	8720	5
GO:0032327	8724	5
GO:0042125	8730	5
GO:0018406	8731	5
GO:0035269	8732	5
GO:0044845	8733	5
GO:0035552	8736	5
GO:0035553	8737	5
GO:1990983	8738	5
GO:0009762	8739	5
GO:0009763	8740	5
GO:0009764	8741	5
GO:0036008	8742	5
GO:0006009	8743	5
GO:0042370	8751	5
GO:0033323	8760	5
GO:0033324	8761	5
GO:0033325	8762	5
GO:0018886	8769	5
GO:0018903	8770	5
GO:0036162	8774	5
GO:1901148	8776	5
GO:1990937	8780	5
GO:0019371	8800	5
GO:0019373	8801	5
GO:0097267	8802	5
GO:0052780	8808	5
GO:0080003	8810	5
GO:0019247	8813	5
GO:0019516	8814	5
GO:0019517	8815	5
GO:0002152	8818	5
GO:0030573	8819	5
GO:0034209	8820	5
GO:0034210	8821	5
GO:0019625	8822	5
GO:0070639	8823	5
GO:0070641	8824	5
GO:0070642	8825	5
GO:0014905	8827	5
GO:1903562	8829	5
GO:0090221	8831	5
GO:0090223	8832	5
GO:0021816	8833	5
GO:0046785	8835	5
GO:0043622	8837	5
GO:0106007	8839	5
GO:0003425	8842	5
GO:0034640	8846	5
GO:0031534	8848	5
GO:0031535	8849	5
GO:0098863	8850	5
GO:0120311	8851	5
GO:0099117	8853	5
GO:0140210	8855	5
GO:0099110	8857	5
GO:0035185	8858	5
GO:0035186	8859	5
GO:0086021	8860	5
GO:0086044	8861	5
GO:0086053	8862	5
GO:0086054	8863	5
GO:0086055	8864	5
GO:0060499	8865	5
GO:0010691	8866	5
GO:0090650	8868	5
GO:0071465	8869	5
GO:0003396	8870	5
GO:0007161	8872	5
GO:0016340	8873	5
GO:0035759	8874	5
GO:0061302	8875	5
GO:0099561	8877	5
GO:0043710	8879	5
GO:0097323	8882	5
GO:0003317	8883	5
GO:0034117	8884	5
GO:0070527	8885	5
GO:0090675	8887	5
GO:0086022	8888	5
GO:0086071	8889	5
GO:0086072	8890	5
GO:0086073	8891	5
GO:0086074	8892	5
GO:0160015	8893	5
GO:0071603	8895	5
GO:0090137	8896	5
GO:0097326	8897	5
GO:0007156	8899	5
GO:0007157	8900	5
GO:0016338	8901	5
GO:0016339	8902	5
GO:0021813	8903	5
GO:0021832	8904	5
GO:0090250	8906	5
GO:0099560	8907	5
GO:0001768	8908	5
GO:0001769	8909	5
GO:0001770	8910	5
GO:0061159	8914	5
GO:0090163	8916	5
GO:0045199	8917	5
GO:0061305	8920	5
GO:0002752	8922	5
GO:0002766	8923	5
GO:0034263	8926	5
GO:0007168	8927	5
GO:0007185	8930	5
GO:0003137	8932	5
GO:0021876	8933	5
GO:0021880	8934	5
GO:0060227	8935	5
GO:0060853	8936	5
GO:1902359	8938	5
GO:2000796	8939	5
GO:0003271	8940	5
GO:0003435	8941	5
GO:0021938	8943	5
GO:0060506	8944	5
GO:0060831	8945	5
GO:0035655	8948	5
GO:0035691	8949	5
GO:0035722	8950	5
GO:0035723	8951	5
GO:0035771	8952	5
GO:0035772	8953	5
GO:0038043	8954	5
GO:0038109	8955	5
GO:0038110	8956	5
GO:0038111	8957	5
GO:0038112	8958	5
GO:0038113	8959	5
GO:0038114	8960	5
GO:0038145	8961	5
GO:0038154	8962	5
GO:0038155	8963	5
GO:0038156	8964	5
GO:0038157	8965	5
GO:0038158	8966	5
GO:0038162	8967	5
GO:0038165	8968	5
GO:0038172	8969	5
GO:0038173	8970	5
GO:0038196	8971	5
GO:0060333	8972	5
GO:0060337	8973	5
GO:0061514	8974	5
GO:0070102	8976	5
GO:0070106	8977	5
GO:0070120	8978	5
GO:0070498	8979	5
GO:0070757	8980	5
GO:0097399	8981	5
GO:0097400	8982	5
GO:0140105	8983	5
GO:0140854	8984	5
GO:0140865	8985	5
GO:0140866	8986	5
GO:2001266	8987	5
GO:2001283	8988	5
GO:0035589	8989	5
GO:0038063	8990	5
GO:0038180	8991	5
GO:0048011	8992	5
GO:0061372	8997	5
GO:0071527	8998	5
GO:1900220	9000	5
GO:2000305	9002	5
GO:1902178	9004	5
GO:1990117	9005	5
GO:0007259	9006	5
GO:0003130	9007	5
GO:0060507	9009	5
GO:0110135	9010	5
GO:0007199	9011	5
GO:0007206	9014	5
GO:0007207	9015	5
GO:0007208	9016	5
GO:0007209	9017	5
GO:0030265	9018	5
GO:0071882	9019	5
GO:0071928	9022	5
GO:1904065	9025	5
GO:0007196	9026	5
GO:0090663	9027	5
GO:0001973	9028	5
GO:0031635	9029	5
GO:1902279	9032	5
GO:0071883	9035	5
GO:0086101	9036	5
GO:0086096	9038	5
GO:1990408	9040	5
GO:1990410	9041	5
GO:0007198	9042	5
GO:0099109	9043	5
GO:0060774	9044	5
GO:0090015	9045	5
GO:1901527	9046	5
GO:0009868	9047	5
GO:0009871	9048	5
GO:0009742	9050	5
GO:0043402	9051	5
GO:0009745	9052	5
GO:0030520	9056	5
GO:0035076	9059	5
GO:0050847	9060	5
GO:0021908	9061	5
GO:0034671	9062	5
GO:0035576	9063	5
GO:0060498	9064	5
GO:0060824	9065	5
GO:0090242	9067	5
GO:0007234	9070	5
GO:0070371	9072	5
GO:0070375	9073	5
GO:0000161	9074	5
GO:0007232	9075	5
GO:0038203	9082	5
GO:1990144	9092	5
GO:1990442	9093	5
GO:0098989	9094	5
GO:0098990	9095	5
GO:0098991	9096	5
GO:0032293	9097	5
GO:0032294	9098	5
GO:0022010	9099	5
GO:0022011	9100	5
GO:0097155	9102	5
GO:0097156	9103	5
GO:0007415	9104	5
GO:0043276	9110	5
GO:0044346	9111	5
GO:0071839	9112	5
GO:0140208	9115	5
GO:1902362	9116	5
GO:1902489	9117	5
GO:1904516	9120	5
GO:1904606	9121	5
GO:1902483	9123	5
GO:0070266	9124	5
GO:0010343	9125	5
GO:0010421	9126	5
GO:0036476	9127	5
GO:0097049	9128	5
GO:0097473	9129	5
GO:0097474	9130	5
GO:0110088	9131	5
GO:1905584	9132	5
GO:0061222	9133	5
GO:0072136	9134	5
GO:0014011	9135	5
GO:0060038	9137	5
GO:1990874	9138	5
GO:0030727	9139	5
GO:0002043	9140	5
GO:0101023	9141	5
GO:0060650	9142	5
GO:0060750	9143	5
GO:0060505	9144	5
GO:0072574	9145	5
GO:0061331	9146	5
GO:0022013	9150	5
GO:0044565	9151	5
GO:0072090	9152	5
GO:0061225	9153	5
GO:0072261	9157	5
GO:0048768	9158	5
GO:0042066	9159	5
GO:0048669	9160	5
GO:0048673	9161	5
GO:0048674	9162	5
GO:0048677	9163	5
GO:0048689	9164	5
GO:0003246	9165	5
GO:0097484	9167	5
GO:0097490	9168	5
GO:0071333	9170	5
GO:0010235	9173	5
GO:0010443	9174	5
GO:0051228	9175	5
GO:0061804	9176	5
GO:0061805	9177	5
GO:0061867	9178	5
GO:0030954	9180	5
GO:0060172	9181	5
GO:0071961	9184	5
GO:0071962	9185	5
GO:0099404	9186	5
GO:0010789	9187	5
GO:0010790	9188	5
GO:0051754	9189	5
GO:0051760	9190	5
GO:1990758	9191	5
GO:0099607	9192	5
GO:1902408	9194	5
GO:0061796	9195	5
GO:1903673	9197	5
GO:1990386	9198	5
GO:0032130	9201	5
GO:0061952	9202	5
GO:0140278	9203	5
GO:1902404	9204	5
GO:1902406	9205	5
GO:1990274	9206	5
GO:0071959	9207	5
GO:0071960	9208	5
GO:0099403	9209	5
GO:0000082	9210	5
GO:0000086	9211	5
GO:0007091	9212	5
GO:0010458	9213	5
GO:1903475	9214	5
GO:0051729	9215	5
GO:0062021	9216	5
GO:0062022	9217	5
GO:0140429	9218	5
GO:1990426	9219	5
GO:0071930	9220	5
GO:0071931	9221	5
GO:0090282	9222	5
GO:0090419	9223	5
GO:0007073	9224	5
GO:0007074	9225	5
GO:0007075	9226	5
GO:1990892	9227	5
GO:1990893	9228	5
GO:0140516	9229	5
GO:0044878	9234	5
GO:0044879	9235	5
GO:0072398	9237	5
GO:0007084	9238	5
GO:0007086	9239	5
GO:0140515	9240	5
GO:1990506	9241	5
GO:1903459	9242	5
GO:1903460	9243	5
GO:1903477	9244	5
GO:1903478	9245	5
GO:1904670	9246	5
GO:0140480	9247	5
GO:0048211	9248	5
GO:0048132	9250	5
GO:0048133	9251	5
GO:0062102	9252	5
GO:0098730	9253	5
GO:0007014	9254	5
GO:0031289	9255	5
GO:0000147	9256	5
GO:0106036	9257	5
GO:1902896	9258	5
GO:0043149	9259	5
GO:0045214	9260	5
GO:0048769	9261	5
GO:0061203	9265	5
GO:0099506	9266	5
GO:0061872	9270	5
GO:0086003	9271	5
GO:0099129	9272	5
GO:1990764	9273	5
GO:0048327	9275	5
GO:0048348	9276	5
GO:0048377	9277	5
GO:0048398	9278	5
GO:0060892	9279	5
GO:0060893	9280	5
GO:0060894	9281	5
GO:0035154	9283	5
GO:0035156	9284	5
GO:0097082	9285	5
GO:0014838	9286	5
GO:0021518	9287	5
GO:0021519	9288	5
GO:0021520	9289	5
GO:0021521	9290	5
GO:0042667	9291	5
GO:0014036	9293	5
GO:0035310	9294	5
GO:0035311	9295	5
GO:0042685	9297	5
GO:0061447	9298	5
GO:0010056	9299	5
GO:0010057	9300	5
GO:0048323	9301	5
GO:0048344	9302	5
GO:0048373	9303	5
GO:0048394	9304	5
GO:0014837	9305	5
GO:0061442	9306	5
GO:0097083	9307	5
GO:0007393	9308	5
GO:0042668	9309	5
GO:0060580	9311	5
GO:0014035	9312	5
GO:0014818	9313	5
GO:0016360	9314	5
GO:0007510	9315	5
GO:0061446	9316	5
GO:0046667	9317	5
GO:0022009	9318	5
GO:0060979	9319	5
GO:0002318	9321	5
GO:0060218	9323	5
GO:0075226	9326	5
GO:0120164	9327	5
GO:0003398	9328	5
GO:0014004	9329	5
GO:0014037	9330	5
GO:0021863	9336	5
GO:0021514	9337	5
GO:0021526	9339	5
GO:0021527	9340	5
GO:0021528	9341	5
GO:0021529	9342	5
GO:0021531	9343	5
GO:0021701	9344	5
GO:0021702	9345	5
GO:0021707	9346	5
GO:0021708	9347	5
GO:0021709	9348	5
GO:0021710	9349	5
GO:0021711	9350	5
GO:0021712	9351	5
GO:0021755	9352	5
GO:0021886	9353	5
GO:0042063	9354	5
GO:0002574	9356	5
GO:0030219	9358	5
GO:0003387	9360	5
GO:0021889	9362	5
GO:0035881	9365	5
GO:0060705	9369	5
GO:0060945	9370	5
GO:0097410	9373	5
GO:1905275	9374	5
GO:0060014	9382	5
GO:0061017	9387	5
GO:0061329	9388	5
GO:0061330	9389	5
GO:0062236	9390	5
GO:0070306	9391	5
GO:0070365	9392	5
GO:0072192	9393	5
GO:1902691	9394	5
GO:1903251	9395	5
GO:0003293	9397	5
GO:0061307	9403	5
GO:0061443	9404	5
GO:0014816	9405	5
GO:0050873	9410	5
GO:0014835	9411	5
GO:0060379	9412	5
GO:0048321	9413	5
GO:0048342	9414	5
GO:0048371	9415	5
GO:0048392	9416	5
GO:0060217	9417	5
GO:1904159	9418	5
GO:0048758	9419	5
GO:0060610	9422	5
GO:0060692	9423	5
GO:0060915	9424	5
GO:0140074	9425	5
GO:1901706	9426	5
GO:0035779	9428	5
GO:0060889	9429	5
GO:0048905	9431	5
GO:0048924	9432	5
GO:0048906	9433	5
GO:0048927	9434	5
GO:0048772	9436	5
GO:0048773	9437	5
GO:0048774	9438	5
GO:0050935	9439	5
GO:0050936	9440	5
GO:0062056	9441	5
GO:0060508	9442	5
GO:0072062	9448	5
GO:0072184	9452	5
GO:0072195	9453	5
GO:0010742	9457	5
GO:0090078	9458	5
GO:0048756	9459	5
GO:0010052	9460	5
GO:0010444	9462	5
GO:0090392	9463	5
GO:0090437	9464	5
GO:1905420	9465	5
GO:0048759	9466	5
GO:0070584	9468	5
GO:1990936	9469	5
GO:0002336	9470	5
GO:0002365	9472	5
GO:0035225	9474	5
GO:0035294	9475	5
GO:0055060	9477	5
GO:0021779	9478	5
GO:0022023	9479	5
GO:0014714	9484	5
GO:0014715	9485	5
GO:0014836	9486	5
GO:0021890	9489	5
GO:0021893	9490	5
GO:0021917	9491	5
GO:0060163	9494	5
GO:0060579	9495	5
GO:0060960	9496	5
GO:0014034	9497	5
GO:0035052	9498	5
GO:0035053	9499	5
GO:0060898	9500	5
GO:0001711	9502	5
GO:0001712	9503	5
GO:0042684	9504	5
GO:0060934	9505	5
GO:0072242	9509	5
GO:0003326	9510	5
GO:0003327	9511	5
GO:0003328	9512	5
GO:0003329	9513	5
GO:0060015	9515	5
GO:0061230	9519	5
GO:0072253	9520	5
GO:0061268	9522	5
GO:0072260	9523	5
GO:0003334	9527	5
GO:0060016	9528	5
GO:0070307	9529	5
GO:0014003	9534	5
GO:0014005	9535	5
GO:0014044	9536	5
GO:0060857	9538	5
GO:0003358	9540	5
GO:0003388	9541	5
GO:0021891	9542	5
GO:0048935	9546	5
GO:0060959	9548	5
GO:0061449	9549	5
GO:0098749	9550	5
GO:0055002	9553	5
GO:0060933	9556	5
GO:0060958	9559	5
GO:0061444	9560	5
GO:0014045	9561	5
GO:0035855	9562	5
GO:0036035	9563	5
GO:0072241	9565	5
GO:0061267	9566	5
GO:0072259	9567	5
GO:0061229	9568	5
GO:0072252	9569	5
GO:0060691	9571	5
GO:0016322	9572	5
GO:0043354	9573	5
GO:0043362	9574	5
GO:0014914	9575	5
GO:0048765	9576	5
GO:0097590	9578	5
GO:0021828	9585	5
GO:0021947	9586	5
GO:0021948	9587	5
GO:1904937	9591	5
GO:0036061	9598	5
GO:0021946	9603	5
GO:0022035	9604	5
GO:0035765	9605	5
GO:0061381	9608	5
GO:0060980	9609	5
GO:0035475	9610	5
GO:0035479	9611	5
GO:0097241	9612	5
GO:0061456	9614	5
GO:0035313	9616	5
GO:0048900	9617	5
GO:0048920	9618	5
GO:0035700	9619	5
GO:0061352	9622	5
GO:0061583	9623	5
GO:0071434	9624	5
GO:0071670	9625	5
GO:1990751	9627	5
GO:1990956	9628	5
GO:0003253	9629	5
GO:0003273	9630	5
GO:0003305	9631	5
GO:0003345	9633	5
GO:0003346	9634	5
GO:0060981	9636	5
GO:0036445	9639	5
GO:0098726	9640	5
GO:0021851	9641	5
GO:0022017	9642	5
GO:0006626	9643	5
GO:0032979	9644	5
GO:0099074	9646	5
GO:0007038	9650	5
GO:0043328	9655	5
GO:0045018	9662	5
GO:1904962	9664	5
GO:0022027	9666	5
GO:1990974	9669	5
GO:0044795	9673	5
GO:0006895	9675	5
GO:0045022	9676	5
GO:0061502	9677	5
GO:0090160	9679	5
GO:0099636	9680	5
GO:0015910	9684	5
GO:0035621	9686	5
GO:1990052	9687	5
GO:0035646	9688	5
GO:0030970	9692	5
GO:0036228	9695	5
GO:0089705	9699	5
GO:0097117	9700	5
GO:0097119	9701	5
GO:0099644	9702	5
GO:1902657	9703	5
GO:1903292	9705	5
GO:1903361	9706	5
GO:1903418	9707	5
GO:1904107	9711	5
GO:1990656	9713	5
GO:0016560	9716	5
GO:0034394	9718	5
GO:0034497	9719	5
GO:0035750	9720	5
GO:0043143	9722	5
GO:0045167	9724	5
GO:0045175	9725	5
GO:0045176	9726	5
GO:0061586	9727	5
GO:0061938	9728	5
GO:0090251	9731	5
GO:0097271	9732	5
GO:1901703	9734	5
GO:1902463	9736	5
GO:1905719	9739	5
GO:1990146	9740	5
GO:0010609	9743	5
GO:0052544	9745	5
GO:0097248	9746	5
GO:0033373	9747	5
GO:0072597	9751	5
GO:0072656	9752	5
GO:0072664	9753	5
GO:0072667	9754	5
GO:0072660	9755	5
GO:0099019	9756	5
GO:0051906	9758	5
GO:0006975	9759	5
GO:1990248	9762	5
GO:0009970	9764	5
GO:0010350	9766	5
GO:0010438	9767	5
GO:0015968	9768	5
GO:0016036	9769	5
GO:0034224	9771	5
GO:0035874	9772	5
GO:0036110	9773	5
GO:0036223	9774	5
GO:0036225	9775	5
GO:0043617	9777	5
GO:0051365	9778	5
GO:0061420	9779	5
GO:0072732	9780	5
GO:0080169	9781	5
GO:1990263	9782	5
GO:1990383	9783	5
GO:0035080	9785	5
GO:0061408	9786	5
GO:0070370	9787	5
GO:0061857	9789	5
GO:1990440	9790	5
GO:1990441	9791	5
GO:1990737	9792	5
GO:0071218	9794	5
GO:1990451	9797	5
GO:0070415	9799	5
GO:0140468	9806	5
GO:0140469	9807	5
GO:0061431	9809	5
GO:0035984	9814	5
GO:0071237	9815	5
GO:0071238	9816	5
GO:0071239	9817	5
GO:0072717	9818	5
GO:0035714	9819	5
GO:0071244	9820	5
GO:0071245	9821	5
GO:0071246	9822	5
GO:0071247	9823	5
GO:0071249	9825	5
GO:0071250	9826	5
GO:0071251	9827	5
GO:0071252	9828	5
GO:0071732	9829	5
GO:0072701	9830	5
GO:0072711	9831	5
GO:0072715	9832	5
GO:0097185	9833	5
GO:1903936	9835	5
GO:0036245	9836	5
GO:0036471	9837	5
GO:0071308	9838	5
GO:0071311	9839	5
GO:0071406	9844	5
GO:0072703	9847	5
GO:0072707	9848	5
GO:0072721	9849	5
GO:0072729	9850	5
GO:0072736	9851	5
GO:0072756	9852	5
GO:0072760	9853	5
GO:0097238	9854	5
GO:0097316	9856	5
GO:0036146	9859	5
GO:0071242	9860	5
GO:0072738	9862	5
GO:1904642	9864	5
GO:1904843	9865	5
GO:1905145	9866	5
GO:1990786	9867	5
GO:0071222	9870	5
GO:0071223	9871	5
