Term	Index	Ancestors
GO:0060895	9066	0 4 19 86 410 832 2486 3902
GO:0090242	9067	0 4 19 86 410 832 2486 3902
GO:0031570	9068	0 4 19 86 410 836 2482 2486 3906 6772 6932 12747 13445 19503 20326 24689
GO:0031577	9069	0 4 19 86 410 836 2482 2486 3906 6772 6932 12747 13445 19503 20326 24689
GO:0007234	9070	0 4 16 19 86 116 383 386 391 410 836 1140 1144 1147 2292 2339 2486 3907 3910 4561 6187
GO:0051403	9071	0 4 16 19 86 116 383 410 836 1140 2486 3908 3915
GO:0070371	9072	0 4 19 86 410 836 2486 3908
GO:0070375	9073	0 4 19 86 410 836 2486 3908
GO:0000161	9074	0 4 16 19 86 116 383 386 391 410 836 1140 1144 1147 2292 2339 2486 3908 3910 3915 4561 6187 9071
GO:0007232	9075	0 4 16 19 86 116 383 386 391 410 836 1140 1144 1147 2292 2339 2486 3910 4561 6187
GO:0007265	9076	0 4 19 86 410 836 2486 3912
GO:0007263	9077	0 4 19 86 410 836 2486 3914
GO:0019722	9078	0 4 19 86 410 836 2486 3914
GO:0019935	9079	0 4 19 86 410 836 2486 3914
GO:0048016	9080	0 4 19 86 410 836 2486 3914
GO:0038202	9081	0 4 19 86 410 836 2486 3916
GO:0038203	9082	0 4 19 86 410 836 2486 3916
GO:0000077	9083	0 4 16 19 86 116 383 410 836 1140 2482 2486 3906 3921 4548 6772 6932 9068 12747 13445 19503 20326 24689
GO:0030330	9084	0 4 16 19 86 116 383 410 836 1140 2486 3921 3926 4548
GO:0042772	9085	0 4 16 19 86 116 383 410 836 1140 2486 3921 4548
GO:0048015	9086	0 4 19 86 410 836 2486 3923
GO:0072332	9087	0 4 19 86 410 836 844 2486 3926 3928
GO:0008627	9088	0 4 16 19 86 116 383 386 391 410 836 844 1140 1144 1147 2292 2339 2486 3928 4561 6187
GO:0008630	9089	0 4 16 19 86 116 383 410 836 844 1140 2486 3928 4548
GO:0008631	9090	0 4 19 86 410 836 844 2486 3928
GO:0070059	9091	0 4 16 19 86 116 383 410 836 844 1140 2486 3928 4553
GO:1990144	9092	0 4 19 86 410 836 844 2486 3928
GO:1990442	9093	0 4 16 19 86 116 383 391 410 836 844 1140 1144 2308 2486 3928 4561 6222
GO:0098989	9094	0 4 19 86 410 819 854 2486 3804 3941
GO:0098990	9095	0 4 19 86 410 819 854 2486 3804 3941
GO:0098991	9096	0 4 19 86 410 819 854 2486 3804 3941
GO:0032293	9097	0 4 87 855 3942 3943
GO:0032294	9098	0 4 87 855 3942 3944
GO:0022010	9099	0 4 87 855 3943 3945
GO:0022011	9100	0 4 87 855 3944 3945
GO:0048897	9101	0 4 87 855 3945
GO:0097155	9102	0 4 88 122 858 1190 3948 4801 10178 16635 22565
GO:0097156	9103	0 4 88 122 858 1190 3948 4801 10178 16635 22565
GO:0007415	9104	0 4 88 858 3949
GO:0016199	9105	0 4 88 858 3951
GO:0006925	9106	0 4 89 862 3958
GO:0010657	9107	0 4 89 862 3958
GO:0033028	9108	0 4 89 862 3958
GO:0034349	9109	0 4 89 862 3958
GO:0043276	9110	0 4 89 862 3958
GO:0044346	9111	0 4 89 862 3958
GO:0071839	9112	0 4 89 862 3958
GO:0071887	9113	0 4 89 862 3958
GO:0097152	9114	0 4 89 862 3958
GO:0140208	9115	0 4 89 862 3958
GO:1902362	9116	0 4 89 862 3958
GO:1902489	9117	0 4 89 862 3958
GO:1902742	9118	0 4 89 862 3958
GO:1904019	9119	0 4 89 862 3958
GO:1904516	9120	0 4 89 862 3958
GO:1904606	9121	0 4 89 862 3958
GO:1990009	9122	0 4 89 862 3958
GO:1902483	9123	0 4 89 862 3962
GO:0070266	9124	0 4 89 862 864 3963
GO:0010343	9125	0 4 89 862 863 3964
GO:0010421	9126	0 4 89 862 863 3964 3966
GO:0036476	9127	0 4 89 863 865 3966 3967
GO:0097049	9128	0 4 89 862 865 3958 3968
GO:0097473	9129	0 4 89 862 865 3958 3968 9122
GO:0097474	9130	0 4 89 862 865 3958 3968 9122
GO:0110088	9131	0 4 89 862 865 3958 3968
GO:1905584	9132	0 4 89 862 865 3958 3968
GO:0061222	9133	0 4 90 870 890 3970 4027
GO:0072136	9134	0 4 90 870 890 3970 4030
GO:0014011	9135	0 4 90 871 3975
GO:0014856	9136	0 4 90 872 3977
GO:0060038	9137	0 4 90 872 3977
GO:1990874	9138	0 4 90 872 3978
GO:0030727	9139	0 4 6 90 100 878 3980
GO:0002043	9140	0 4 90 880 3985
GO:0101023	9141	0 4 90 880 3985
GO:0060650	9142	0 4 90 880 3987
GO:0060750	9143	0 4 90 880 3987
GO:0060505	9144	0 4 90 880 3991
GO:0072574	9145	0 4 90 880 3993
GO:0061331	9146	0 4 90 880 4000
GO:0021923	9147	0 4 90 884 4011
GO:0021924	9148	0 4 90 884 4011
GO:0022012	9149	0 4 90 884 4012
GO:0022013	9150	0 4 90 884 4012
GO:0044565	9151	0 4 90 886 4020
GO:0072090	9152	0 4 90 889 4025
GO:0061225	9153	0 4 90 890 4027 4029
GO:0061269	9154	0 4 90 890 4027 4028
GO:0072123	9155	0 4 90 890 4028
GO:0072262	9156	0 4 90 890 4028 4030
GO:0072261	9157	0 4 90 890 4029 4030
GO:0048768	9158	0 4 9 10 95 340 358 908 1774 2201 4033 5412
GO:0042066	9159	0 4 10 95 358 909 4040
GO:0048669	9160	0 4 10 95 358 909 2201 4041
GO:0048673	9161	0 4 9 10 16 95 116 122 351 358 383 909 1140 1190 2079 2201 2300 4041 4551 4801 6201 9784 10178 16635 22563
GO:0048674	9162	0 4 10 95 358 909 2201 4041 4042
GO:0048677	9163	0 4 10 95 358 909 2201 4042 4046 9166
GO:0048689	9164	0 4 10 95 358 909 2201 4042
GO:0003246	9165	0 4 10 95 358 909 2201 4044 5997
GO:0048675	9166	0 4 10 95 358 909 2201 4046
GO:0097484	9167	0 4 10 95 358 909 2201 4046
GO:0097490	9168	0 4 10 95 358 909 2201 4046
GO:1902284	9169	0 4 10 95 358 909 2201 4046
GO:0071333	9170	0 4 16 19 96 116 391 412 917 1144 2366 2393 2517 4050 4578 4589 6330 7123 9840 11382 13708 16187 17317 20520 22331 22802
GO:0030002	9171	0 4 19 96 412 917 2517 4051 7123 13710 20524
GO:0030003	9172	0 4 19 96 412 917 2517 4051 7123 13710 20523
GO:0010235	9173	0 4 98 921 4063
GO:0010443	9174	0 4 98 921 4063
GO:0051228	9175	0 4 80 98 122 781 924 968 1190 3709 4067 4070 4796 4799 10108 10132
GO:0061804	9176	0 4 80 98 122 781 924 968 1190 3709 4067 4796 10108
GO:0061805	9177	0 4 80 98 122 781 924 968 1190 3709 4067 4796 10108
GO:0061867	9178	0 4 80 98 122 781 924 968 1190 3709 4067 4796 10108
GO:0090307	9179	0 4 80 98 122 781 924 968 1190 3709 4067 4069 4796 4800 10108 10125 16479
GO:0030954	9180	0 4 80 98 122 781 924 1190 3697 3703 4068 4796 4816 8830 10108
GO:0060172	9181	0 4 80 98 122 781 924 1190 3701 3703 4068 4796 4799 4809 4816 8834 10108 10139 16507
GO:0055048	9182	0 4 80 98 122 781 924 1190 4069 4796 4800 10108 10125 16479
GO:0055049	9183	0 4 80 98 122 781 924 1190 4069 4796 4800 10108 10125 16479
GO:0071961	9184	0 4 98 122 925 968 1190 4071 4796 10124
GO:0071962	9185	0 4 98 122 925 968 1190 4071 4073 4796 10124
GO:0099404	9186	0 4 98 122 925 968 1190 4071 4796 10124
GO:0010789	9187	0 4 6 98 122 269 925 1190 1495 4072 4796 10124
GO:0010790	9188	0 4 6 98 122 269 925 1190 1495 4072 4796 10124
GO:0051754	9189	0 4 6 98 122 269 925 1190 1495 4072 4073 4796 10124
GO:0051760	9190	0 4 6 98 122 269 925 1190 1495 4072 4796 10124
GO:1990758	9191	0 4 98 929 968 4076 4077
GO:0099607	9192	0 4 98 929 968 4077
GO:1902407	9193	0 4 98 122 933 968 1190 4080 4090 4800
GO:1902408	9194	0 4 98 933 968 4082 4090
GO:0061796	9195	0 4 98 122 933 968 1190 4083 4090 4813
GO:1903471	9196	0 4 19 98 410 933 2486 4084 6931 6932 13442 13445 20306 20320 25212
GO:1903673	9197	0 4 98 122 933 968 1190 4085 4090 4813 10221 16696
GO:1990386	9198	0 4 98 122 933 968 1190 4086 4090 4813 10221 16696
GO:0000916	9199	0 4 98 933 4088
GO:0000917	9200	0 4 98 122 933 1190 4089 4800
GO:0032130	9201	0 4 98 122 933 968 1190 4090 4800
GO:0061952	9202	0 4 98 122 933 968 1190 4090 4813
GO:0140278	9203	0 4 98 122 933 968 1190 4089 4090 4800 9200
GO:1902404	9204	0 4 98 933 968 4088 4090 9199
GO:1902406	9205	0 4 98 101 122 933 940 968 1067 1190 4087 4090 4104 4222 4223 4796 4810 10108 16407
GO:1990274	9206	0 4 98 101 122 933 940 968 1067 1190 4090 4091 4222 4223 4796 4799 10108 16407
GO:0071959	9207	0 4 98 935 968 4093
GO:0071960	9208	0 4 98 935 968 4093
GO:0099403	9209	0 4 98 935 968 4093
GO:0000082	9210	0 4 98 938 968 4096 4099
GO:0000086	9211	0 4 98 938 968 4096 4098
GO:0007091	9212	0 4 19 98 410 938 968 2486 4096 4097 6930 6932 6933 13420 13445 13448 13449 20257 20336
GO:0010458	9213	0 4 98 938 968 4096
GO:1903475	9214	0 4 98 101 122 933 940 968 1067 1190 4080 4090 4103 4222 4223 4796 4800 9193 10108 16407
GO:0051729	9215	0 4 19 98 410 948 2481 2482 2486 2496 4111 6741 6767 6772 6932 7028 12385 12700 12747 13444 19505
GO:0062021	9216	0 4 17 98 113 396 952 968 1127 4116 4523 9717 16069 22260
GO:0062022	9217	0 4 17 98 113 396 952 968 1127 4116 4523 9717 16069 22260
GO:0140429	9218	0 4 16 19 98 116 385 387 410 957 968 1145 2348 2475 2481 2486 4121 4606 6687 6741 6930 6932 6933 9950 9951 12260 12385 12390 13420 13445 13448 16303 16304 18784 19036 19071 20257 20323 20334 22343
GO:1990426	9219	0 3 4 48 58 59 65 98 552 666 683 685 698 738 748 965 968 3440 3491 4133 8450 14957
GO:0071930	9220	0 4 19 98 410 968 2472 2482 2486 4138 6648 6649 6653 6656 6657 6660 6772 11934 11937 11938 11949 11951 11957 11987 12065 12070 17794 17795 17826 17931 17953 18356 23142 23296 23707 26369
GO:0071931	9221	0 4 19 98 410 968 2472 2481 2486 4138 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11987 12065 12070 17806 17807 17826 18084 18108 18356 23220 23296 23708 26415
GO:0090282	9222	0 4 19 98 410 968 2472 2481 2486 4139 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11987 12065 12070 17806 17807 17826 18084 18108 18356 23220 23296 23704 23708 26415 26695
GO:0090419	9223	0 4 19 98 410 968 2472 2482 2486 4139 6648 6649 6653 6656 6657 6660 6772 11934 11937 11938 11949 11951 11957 11987 12065 12070 17794 17795 17826 17931 17953 18356 23142 23296 23707 26369
GO:0007073	9224	0 4 19 98 410 968 2472 2481 2486 4141 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11987 12065 12070 17806 17807 17826 18084 18108 18356 23220 23296 23708 26415
GO:0007074	9225	0 4 19 98 410 968 2472 2481 2486 4141 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11987 12065 12070 17806 17807 17826 18084 18108 18356 23220 23296 23708 26415
GO:0007075	9226	0 4 19 98 410 968 2472 2481 2486 4141 6648 6650 6653 6656 6657 6660 6741 11935 11937 11938 11963 11965 11970 11987 12065 12070 17806 17807 17826 18084 18108 18356 23220 23296 23708 26415
GO:1990892	9227	0 4 98 122 968 1190 4142 4796 10124 16465
GO:1990893	9228	0 4 98 122 968 1190 4142 4796 10124 16465
GO:0140516	9229	0 4 98 122 968 1190 4143 4796 4799 4809 4813 10106 10136 10139 10199 10228 16497
GO:0031567	9230	0 4 19 86 98 410 836 968 2482 2486 3906 4147 6772 6932 12747 13444 13445 19503 19505 20310 20326 24689 24699
GO:0044774	9231	0 4 19 86 98 410 836 968 2482 2486 3906 4147 6772 6932 9068 12747 13444 13445 19503 19505 20326 24689
GO:0044818	9232	0 4 19 86 98 410 836 968 2482 2486 3906 4147 6772 6932 12747 13444 13445 19503 19505 20310 20326 24689 24699 25216 25223 27073 27079
GO:0044819	9233	0 4 19 86 98 410 836 968 2482 2486 3906 4147 6772 6932 12747 13444 13445 19503 19505 20310 20326 24689 24699 25218 25224 27074 27080
GO:0044878	9234	0 4 19 86 98 410 836 968 2482 2486 3906 4147 6772 6932 12747 13444 13445 19503 19505 20310 20326 24689 24699 25216 25223 27073 27079
GO:0044879	9235	0 4 19 86 98 410 836 968 2482 2486 3906 4147 6772 6932 12747 13444 13445 19503 19505 20326 24689
GO:0071174	9236	0 4 19 86 98 410 836 968 2482 2486 3906 4147 6772 6932 9069 12747 13444 13445 19503 19505 20326 24689
GO:0072398	9237	0 4 19 86 98 410 836 968 2482 2486 3906 4147 6772 6932 12747 13444 13445 19503 19505 20326 24689
GO:0007084	9238	0 4 98 122 968 1190 4152 4800 4813 10156 10228 16626
GO:0007086	9239	0 4 98 122 968 1190 4152 4796 4813 10114 10121 10227 10228 16443 16457 16701
GO:0140515	9240	0 4 98 122 968 1190 4152 4813 10228
GO:1990506	9241	0 3 4 48 58 59 65 98 552 666 683 685 698 738 748 939 968 3440 3491 4100 4155 8429 14908
GO:1903459	9242	0 3 4 48 58 59 65 98 552 666 683 685 698 738 748 963 968 3440 3491 4130 4161 8442 14947 21526
GO:1903460	9243	0 3 4 48 58 59 65 98 552 666 683 685 698 738 748 963 968 3440 3491 4130 4161 8442 14947 21525
GO:1903477	9244	0 4 98 122 968 969 1190 4166 4171 4800 4816 10150 10238 16718
GO:1903478	9245	0 4 98 122 968 969 1190 4166 4172 4816 10238 16718 22603 26115
GO:1904670	9246	0 4 98 122 968 969 1190 4166 4800 4809 4816 10152 10238 16569 16713 22532
GO:0140480	9247	0 4 17 98 113 119 968 1126 4169
GO:0048211	9248	0 4 17 99 401 973 4176
GO:0090384	9249	0 4 17 99 401 973 4176
GO:0048132	9250	0 4 6 100 112 1033 1108 1111 4214 4484
GO:0048133	9251	0 4 6 100 112 1033 1108 1111 4214 4484
GO:0062102	9252	0 4 6 100 112 1033 1111 1120 4215 4486
GO:0098730	9253	0 4 6 100 112 1033 1111 1120 4215 4486
GO:0007014	9254	0 3 4 48 59 65 101 122 559 701 738 1067 1190 3516 3614 4221 4796 8650 10108 15367 21911
GO:0031289	9255	0 3 4 48 58 59 65 101 122 559 669 701 738 1067 1190 3342 3516 3614 4221 4796 8345 8604 10108
GO:0000147	9256	0 4 101 122 1067 1190 4222 4796 4800 4811 10108 16407
GO:0106036	9257	0 4 101 122 1067 1190 4222 4223 4796 10108 16407
GO:1902896	9258	0 4 101 122 1067 1190 4222 4796 4800 10108 10125 16407 16479
GO:0043149	9259	0 4 101 122 1067 1190 4223 4796 4800 4816 10108 10150 10238 16527 16718
GO:0045214	9260	0 4 101 122 1067 1190 4223 4796 10108
GO:0048769	9261	0 4 101 122 1067 1190 4223 4796 10108
GO:0031034	9262	0 4 101 122 1067 1190 4224 4796 4800 4809 4816 10108 10152
GO:0031035	9263	0 4 101 122 1067 1190 4224 4796 4799 4809 4816 10108 10139
GO:0031038	9264	0 4 101 122 1067 1190 4224 4796 4816 10108
GO:0061203	9265	0 4 101 122 1067 1190 4226 4796 10108
GO:0099506	9266	0 4 17 101 113 399 401 1068 1122 2439 2442 2443 2456 4229 4503 6569 6592 6625 9682 9683 11655
GO:0003383	9267	0 4 101 1068 4232
GO:0033275	9268	0 4 101 1068 4232
GO:0060327	9269	0 4 101 1068 4232
GO:0061872	9270	0 4 101 1068 4232
GO:0086003	9271	0 4 101 1068 4232
GO:0099129	9272	0 4 101 1068 4232
GO:1990764	9273	0 4 101 1068 4232
GO:0045110	9274	0 4 109 122 1078 1190 4237 4796 4800 4816 10108
GO:0048327	9275	0 4 9 110 1079 4242
GO:0048348	9276	0 4 9 110 1079 4242
GO:0048377	9277	0 4 9 110 1079 4242
GO:0048398	9278	0 4 9 110 1079 4242
GO:0060892	9279	0 4 9 110 1079 4243 4255
GO:0060893	9280	0 4 9 110 1079 4243 4255
GO:0060894	9281	0 4 9 110 1079 4243 4255
GO:0021778	9282	0 4 9 110 1079 4247
GO:0035154	9283	0 4 9 110 1079 4248
GO:0035156	9284	0 4 9 110 1079 4248
GO:0097082	9285	0 4 9 110 1079 4251
GO:0014838	9286	0 4 9 110 1079 4252
GO:0021518	9287	0 4 9 110 1079 4253
GO:0021519	9288	0 4 9 110 1079 4253
GO:0021520	9289	0 4 9 110 1079 4253
GO:0021521	9290	0 4 9 110 1079 4253 4255
GO:0042667	9291	0 4 9 110 1079 4253
GO:0043704	9292	0 4 9 110 1079 4253
GO:0014036	9293	0 4 9 110 1079 4254
GO:0035310	9294	0 4 9 110 1079 4255
GO:0035311	9295	0 4 9 110 1079 4255
GO:0097101	9296	0 4 9 110 1079 4256
GO:0042685	9297	0 4 9 110 1079 4257
GO:0061447	9298	0 4 9 110 1079 4257
GO:0010056	9299	0 4 9 110 1079 4260
GO:0010057	9300	0 4 9 110 1079 4260
GO:0048323	9301	0 4 9 110 1080 4267
GO:0048344	9302	0 4 9 110 1080 4267
GO:0048373	9303	0 4 9 110 1080 4267
GO:0048394	9304	0 4 9 110 1080 4267
GO:0014837	9305	0 4 9 110 1080 4268
GO:0061442	9306	0 4 9 110 1080 4269 4279
GO:0097083	9307	0 4 9 110 1080 4269
GO:0007393	9308	0 4 9 110 1080 4271
GO:0042668	9309	0 4 9 110 1080 4275
GO:0043703	9310	0 4 9 110 1080 4275
GO:0060580	9311	0 4 9 110 1080 4275 4277
GO:0014035	9312	0 4 9 110 1080 4276
GO:0014818	9313	0 4 9 110 1080 4276
GO:0016360	9314	0 4 9 110 1080 4277
GO:0007510	9315	0 4 9 110 1080 4279
GO:0061446	9316	0 4 9 110 1080 4279
GO:0046667	9317	0 4 9 89 110 862 1084 4285
GO:0022009	9318	0 4 9 110 1086 4287
GO:0060979	9319	0 4 9 110 1086 4287
GO:0003413	9320	0 4 9 110 1086 4292
GO:0002318	9321	0 4 9 110 1086 4293
GO:0002320	9322	0 4 9 110 1086 4293
GO:0060218	9323	0 4 9 110 1086 4293 4333
GO:0002573	9324	0 4 9 110 1086 4294 4312
GO:1903131	9325	0 4 9 110 1086 4294
GO:0075226	9326	0 4 9 110 1086 4299
GO:0120164	9327	0 4 9 110 1086 4299
GO:0003398	9328	0 4 9 110 1086 4300
GO:0014004	9329	0 4 9 110 1086 4294 4300 4312 9324 15770
GO:0014037	9330	0 4 9 110 1086 4300
GO:0048708	9331	0 4 9 110 1086 4300
GO:0048709	9332	0 4 9 110 1086 4300
GO:0048895	9333	0 4 9 110 1086 4300
GO:0060019	9334	0 4 9 110 1086 4300
GO:0060950	9335	0 4 9 110 1086 4300 4316
GO:0021863	9336	0 4 9 110 1086 4304
GO:0021514	9337	0 4 9 110 1086 4305 4313 9363
GO:0021522	9338	0 4 9 110 1086 4305 4313 9363
GO:0021526	9339	0 4 9 110 1086 4305 4313
GO:0021527	9340	0 4 9 110 1086 4305 4313 9363
GO:0021528	9341	0 4 9 110 1086 4305 4313 9363
GO:0021529	9342	0 4 9 110 1086 4300 4305 9332
GO:0021531	9343	0 4 9 110 1086 4300 4305 9334
GO:0021701	9344	0 4 9 110 1086 4306 4313 9363 9372
GO:0021702	9345	0 4 9 110 1086 4306 4313 9363
GO:0021707	9346	0 4 9 110 1086 4306 4313 9363
GO:0021708	9347	0 4 9 110 1086 4306 4313 9363 9372
GO:0021709	9348	0 4 9 110 1086 4306 4313 9363
GO:0021710	9349	0 4 9 110 1086 4306 4313 9363
GO:0021711	9350	0 4 9 110 1086 4306 4313 9363
GO:0021712	9351	0 4 9 110 1086 4306 4313 9363
GO:0021755	9352	0 4 9 110 1086 4306 4313 9363
GO:0021886	9353	0 4 9 110 1086 4307
GO:0042063	9354	0 4 9 110 1086 4308
GO:0048699	9355	0 4 9 110 1086 4308
GO:0002574	9356	0 4 9 110 1086 4312
GO:0030218	9357	0 4 9 110 1086 4312
GO:0030219	9358	0 4 9 110 1086 4312
GO:0003357	9359	0 4 9 110 1086 4313
GO:0003387	9360	0 4 9 110 1086 4313
GO:0021859	9361	0 4 9 110 1086 4313
GO:0021889	9362	0 4 9 110 1086 4313
GO:0021953	9363	0 4 9 110 1086 4313
GO:0035315	9364	0 4 9 110 1086 4313 4314 9377
GO:0035881	9365	0 4 9 110 1086 4313
GO:0042490	9366	0 4 9 110 1086 4313
GO:0046530	9367	0 4 9 110 1086 4313
GO:0048934	9368	0 4 9 110 1086 4313
GO:0060705	9369	0 4 9 110 1086 4313 4344
GO:0060945	9370	0 4 9 110 1086 4313 4316
GO:0071542	9371	0 4 9 110 1086 4313
GO:0097154	9372	0 4 9 110 1086 4313
GO:0097410	9373	0 4 9 110 1086 4313
GO:1905275	9374	0 4 9 110 1086 4313
GO:1905962	9375	0 4 9 110 1086 4313
GO:0002065	9376	0 4 9 110 1086 4314
GO:0009913	9377	0 4 9 110 1086 4314
GO:0030859	9378	0 4 9 110 1086 4314
GO:0035026	9379	0 4 9 110 1086 4314
GO:0035850	9380	0 4 9 110 1086 4314 4346
GO:0045446	9381	0 4 9 110 1086 4314
GO:0060014	9382	0 4 9 110 1086 4314
GO:0060231	9383	0 4 9 110 1086 4314
GO:0060487	9384	0 4 9 110 1086 4314 4342
GO:0060644	9385	0 4 9 110 1086 4314
GO:0060690	9386	0 4 9 110 1086 4314 4344
GO:0061017	9387	0 4 9 110 1086 4314 4333
GO:0061329	9388	0 4 9 110 1086 4314
GO:0061330	9389	0 4 9 110 1086 4314
GO:0062236	9390	0 4 9 110 1086 4314
GO:0070306	9391	0 4 9 110 1086 4314
GO:0070365	9392	0 4 9 110 1086 4314
GO:0072192	9393	0 4 9 110 1086 4314
GO:1902691	9394	0 4 9 110 1086 4314 4333
GO:1903251	9395	0 4 9 110 1086 4314
GO:0003292	9396	0 4 9 110 1086 4316
GO:0003293	9397	0 4 9 110 1086 4316
GO:0003348	9398	0 4 9 110 1086 4314 4316 9381
GO:0010002	9399	0 4 9 110 1086 4316 4333
GO:0055007	9400	0 4 9 110 1086 4316 4322 9408
GO:0060935	9401	0 4 9 110 1086 4316
GO:0060947	9402	0 4 9 110 1086 4316 4322 9407 15845
GO:0061307	9403	0 4 9 110 1086 4316 4331 4333 9421
GO:0061443	9404	0 4 9 110 1086 4316
GO:0014816	9405	0 4 9 110 1086 4317
GO:0098528	9406	0 4 9 110 1086 4317 4322 9408 15847
GO:0051145	9407	0 4 9 110 1086 4322
GO:0051146	9408	0 4 9 110 1086 4322
GO:0050872	9409	0 4 9 110 1086 4325
GO:0050873	9410	0 4 9 110 1086 4325
GO:0014835	9411	0 4 9 110 1086 4326
GO:0060379	9412	0 4 9 110 1086 4316 4326 4333 9399
GO:0048321	9413	0 4 9 110 1086 4327
GO:0048342	9414	0 4 9 110 1086 4327
GO:0048371	9415	0 4 9 110 1086 4327
GO:0048392	9416	0 4 9 110 1086 4327
GO:0060217	9417	0 4 9 110 1086 4327
GO:1904159	9418	0 4 9 110 1086 4328
GO:0048758	9419	0 4 9 110 1086 4329
GO:0001837	9420	0 4 9 110 1086 4331
GO:0014033	9421	0 4 9 110 1086 4331 4333
GO:0060610	9422	0 4 9 110 1086 4331
GO:0060692	9423	0 4 9 110 1086 4331 4344
GO:0060915	9424	0 4 9 110 1086 4331
GO:0140074	9425	0 4 9 110 1086 4331
GO:1901706	9426	0 4 9 110 1086 4331
GO:2001012	9427	0 4 9 110 1086 4331
GO:0035779	9428	0 4 9 110 1086 4333
GO:0060889	9429	0 4 9 110 1086 4314 4333 9377
GO:0072497	9430	0 4 9 110 1086 4333
GO:0048905	9431	0 4 9 110 1086 4334
GO:0048924	9432	0 4 9 110 1086 4334
GO:0048906	9433	0 4 9 110 1086 4335
GO:0048927	9434	0 4 9 110 1086 4335
GO:0030318	9435	0 4 9 110 1086 4336
GO:0048772	9436	0 4 9 110 1086 4336
GO:0048773	9437	0 4 9 110 1086 4336
GO:0048774	9438	0 4 9 110 1086 4336
GO:0050935	9439	0 4 9 110 1086 4336
GO:0050936	9440	0 4 9 110 1086 4336
GO:0062056	9441	0 4 9 110 1086 4336
GO:0060508	9442	0 4 9 110 1086 4342
GO:0039014	9443	0 4 9 110 1086 4346
GO:0061208	9444	0 4 9 110 1086 4346
GO:0072007	9445	0 4 9 110 1086 4346 4357
GO:0072037	9446	0 4 9 110 1086 4333 4346 9430
GO:0072052	9447	0 4 9 110 1086 4346
GO:0072062	9448	0 4 9 110 1086 4346
GO:0072069	9449	0 4 9 110 1086 4346
GO:0072071	9450	0 4 9 110 1086 4346
GO:0072161	9451	0 4 9 110 1086 4331 4346 9427
GO:0072184	9452	0 4 9 110 1086 4346
GO:0072195	9453	0 4 9 110 1086 4322 4346 9407
GO:0072202	9454	0 4 9 110 1086 4346
GO:0061319	9455	0 4 9 110 1086 4347
GO:0072112	9456	0 4 9 110 1086 4314 4346 4347 9380 15820
GO:0010742	9457	0 4 9 110 1086 4350
GO:0090078	9458	0 4 9 110 1086 4350
GO:0048756	9459	0 4 9 110 1086 4352
GO:0010052	9460	0 4 9 110 1086 4353
GO:0010053	9461	0 4 9 110 1086 4353
GO:0010444	9462	0 4 9 110 1086 4353
GO:0090392	9463	0 4 9 110 1086 4353
GO:0090437	9464	0 4 9 110 1086 4353
GO:1905420	9465	0 4 9 110 1086 4322 4354 9407 15845
GO:0048759	9466	0 4 9 110 1086 4358
GO:0048858	9467	0 4 9 110 122 340 1088 1190 4360 4801
GO:0070584	9468	0 4 9 110 122 340 1088 1190 4360 4796 10107
GO:1990936	9469	0 4 9 110 347 1090 4361
GO:0002336	9470	0 4 9 110 1091 4367
GO:0002363	9471	0 4 9 110 1091 4368
GO:0002365	9472	0 4 9 110 1091 4368
GO:0043369	9473	0 4 9 110 1091 4368
GO:0035225	9474	0 4 9 110 1091 4370
GO:0035294	9475	0 4 9 110 351 1091 2026 2083 2102 4370 5814 5844 10901
GO:0007532	9476	0 4 6 9 19 110 186 410 1091 1272 2472 2486 4371 6648 6653 6656 6657 6660 11937 11938 11987 12065 12070 17826 18356 23296
GO:0055060	9477	0 4 9 110 112 1091 1108 1117 4373 4384
GO:0021779	9478	0 4 9 110 1086 1091 4300 4376 9332
GO:0022023	9479	0 4 9 110 1091 4376 4382 9488 15892
GO:0060018	9480	0 4 9 110 1091 4376
GO:0060953	9481	0 4 9 110 1091 4376 4387
GO:0060923	9482	0 4 9 110 1091 4380 4387
GO:0097081	9483	0 4 9 110 1091 4380
GO:0014714	9484	0 4 9 110 1091 4381
GO:0014715	9485	0 4 9 110 1091 4381
GO:0014836	9486	0 4 9 110 1091 4381
GO:0003359	9487	0 4 9 110 1091 4382
GO:0021877	9488	0 4 9 110 1091 4382
GO:0021890	9489	0 4 9 110 1091 4382
GO:0021893	9490	0 4 9 110 1091 4382
GO:0021917	9491	0 4 9 110 1091 4382
GO:0046552	9492	0 4 9 110 1091 4382
GO:0060120	9493	0 4 9 110 1091 4382
GO:0060163	9494	0 4 9 110 1091 4382
GO:0060579	9495	0 4 9 110 1091 4382 4385
GO:0060960	9496	0 4 9 110 1091 4382 4387
GO:0014034	9497	0 4 9 110 1091 4383
GO:0035052	9498	0 4 9 110 1091 4385 4387
GO:0035053	9499	0 4 9 110 1091 4385 4387
GO:0060898	9500	0 4 9 110 1091 4385
GO:0001710	9501	0 4 9 110 1091 4386
GO:0001711	9502	0 4 9 110 1091 4386
GO:0001712	9503	0 4 9 110 1091 4386
GO:0042684	9504	0 4 9 110 1091 4387
